store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,301.01,351.37,101,3,103,103,103,129,210,245,254
STORE_0002,P,165.93,151.23,90,1,80,80,80,101,164,192,199
STORE_0003,P,201.58,328.77,94,1,85,85,85,106,173,201,209
STORE_0004,P,21.31,329.04,65,1,141,141,141,176,288,336,349
STORE_0005,P,451.8,395.82,94,2,92,92,92,116,189,220,228
STORE_0006,P,398.08,485.86,114,3,86,86,86,107,175,204,212
STORE_0007,P,308.48,84.32,84,2,104,104,104,130,212,247,257
STORE_0008,P,114.18,242.67,99,1,73,73,73,91,148,173,179
STORE_0009,P,427.75,289.09,62,2,89,89,89,111,182,212,220
STORE_0010,P,83.18,413.0,79,3,59,59,59,74,120,140,146
STORE_0011,P,308.55,468.56,120,3,130,130,130,163,266,310,322
STORE_0012,P,93.44,348.14,80,1,126,126,126,158,258,300,312
STORE_0013,P,55.54,43.15,73,1,124,124,124,155,253,295,306
STORE_0014,P,45.93,206.24,75,3,80,80,80,100,163,190,198
STORE_0015,P,198.55,419.15,92,2,139,139,139,174,284,331,343
STORE_0016,P,145.74,194.41,76,1,76,76,76,96,156,182,189
STORE_0017,P,137.38,36.42,107,2,95,95,95,119,195,227,236
STORE_0018,P,440.35,26.39,92,2,69,69,69,86,141,164,170
STORE_0019,P,115.98,367.61,114,2,87,87,87,109,178,208,216
STORE_0020,P,253.42,414.73,78,3,136,136,136,171,279,325,337
STORE_0021,P,473.17,458.15,88,3,132,132,132,165,270,315,327
STORE_0022,P,218.82,479.63,76,3,101,101,101,126,206,240,250
STORE_0023,P,104.91,473.24,120,1,125,125,125,156,255,297,308
STORE_0024,P,240.48,295.53,81,3,92,92,92,115,189,220,228
STORE_0025,P,21.3,64.61,93,3,104,104,104,130,213,248,257
STORE_0026,P,388.42,391.32,107,1,53,53,53,66,107,125,130
STORE_0027,P,177.94,426.23,91,2,75,75,75,93,152,177,184
STORE_0028,P,414.76,455.74,111,2,62,62,62,78,128,149,154
STORE_0029,P,92.75,467.31,88,2,121,121,121,151,247,288,299
