store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,129.03,318.31,90,2,80,80,80,100,163,190,198
STORE_0002,P,103.87,223.31,90,1,136,136,136,170,278,324,336
STORE_0003,P,136.35,466.94,63,2,131,131,131,164,267,312,323
STORE_0004,P,341.69,141.87,85,3,95,95,95,119,194,227,235
STORE_0005,P,470.89,209.28,78,2,127,127,127,159,260,303,315
STORE_0006,P,59.85,344.25,84,3,57,57,57,71,117,136,141
STORE_0007,P,396.99,496.69,119,3,135,135,135,168,275,321,333
STORE_0008,P,1.03,181.5,85,3,65,65,65,81,133,155,161
STORE_0009,P,300.59,358.13,97,1,102,102,102,128,209,243,253
STORE_0010,P,164.87,379.25,68,3,123,123,123,153,251,292,303
STORE_0011,P,204.52,57.45,96,3,149,149,149,186,304,355,368
STORE_0012,P,349.91,335.18,87,1,80,80,80,99,163,190,197
STORE_0013,P,173.52,194.05,75,3,64,64,64,80,130,152,157
STORE_0014,P,275.21,132.06,110,1,59,59,59,74,121,141,146
STORE_0015,P,229.44,479.89,109,2,75,75,75,93,152,178,184
STORE_0016,P,432.42,470.89,110,1,112,112,112,140,228,266,276
STORE_0017,P,391.73,36.49,81,2,110,110,110,138,225,262,272
STORE_0018,P,324.59,266.09,105,2,65,65,65,82,133,155,161
STORE_0019,P,291.34,377.28,92,3,119,119,119,148,243,283,294
STORE_0020,P,77.51,470.11,93,1,118,118,118,147,241,281,291
STORE_0021,P,10.05,461.12,99,3,148,148,148,185,302,352,365
STORE_0022,P,191.83,427.31,94,3,119,119,119,149,244,284,295
STORE_0023,P,374.72,326.79,97,1,105,105,105,132,215,251,260
STORE_0024,P,475.45,31.54,76,3,72,72,72,90,148,172,178
STORE_0025,P,127.47,385.09,90,3,60,60,60,75,123,143,148
STORE_0026,P,144.75,250.7,108,2,70,70,70,88,143,167,173
STORE_0027,P,76.1,137.86,85,1,103,103,103,129,211,246,256
STORE_0028,P,169.74,175.78,67,2,116,116,116,145,238,277,288
STORE_0029,P,86.9,6.72,71,1,103,103,103,129,210,245,254
STORE_0030,P,409.05,272.36,101,3,65,65,65,81,132,154,160
STORE_0031,P,355.29,7.14,63,2,123,123,123,154,252,293,304
STORE_0032,P,25.48,422.45,94,2,114,114,114,142,232,270,281
STORE_0033,P,218.52,497.96,94,3,92,92,92,115,188,219,227
STORE_0034,P,6.51,193.1,66,3,66,66,66,83,135,157,163
STORE_0035,P,110.11,121.82,116,3,55,55,55,69,113,132,137
STORE_0036,P,481.66,157.9,89,3,139,139,139,174,284,331,344
STORE_0037,P,125.76,21.25,109,2,86,86,86,107,175,204,212
STORE_0038,P,415.04,319.52,107,2,117,117,117,147,240,279,290
STORE_0039,P,448.53,208.08,99,1,52,52,52,65,106,123,128
STORE_0040,P,395.47,183.88,72,3,101,101,101,127,207,241,251
STORE_0041,P,164.55,47.24,98,3,119,119,119,149,243,283,294
STORE_0042,P,90.11,181.56,85,2,124,124,124,155,254,295,307
STORE_0043,P,435.2,298.64,60,2,116,116,116,145,237,276,286
STORE_0044,P,78.99,227.73,94,2,76,76,76,95,156,181,188
STORE_0045,P,479.98,304.21,80,1,132,132,132,165,270,315,327
STORE_0046,P,20.65,137.55,88,1,122,122,122,153,250,291,303
STORE_0047,P,146.81,151.12,71,2,140,140,140,176,287,335,347
STORE_0048,P,346.0,427.41,84,1,77,77,77,96,157,183,190
STORE_0049,P,246.33,71.67,119,1,133,133,133,166,271,316,328
STORE_0050,P,387.27,207.24,120,1,126,126,126,158,258,300,312
STORE_0051,P,26.76,179.68,119,2,80,80,80,100,164,191,198
STORE_0052,P,248.95,203.29,93,1,101,101,101,126,206,240,249
STORE_0053,P,181.74,220.3,60,2,72,72,72,91,148,173,179
STORE_0054,P,334.85,351.2,120,1,144,144,144,180,295,343,357
STORE_0055,P,406.19,145.51,92,2,124,124,124,155,254,296,307
STORE_0056,P,447.48,438.84,76,3,108,108,108,135,221,257,267
STORE_0057,P,116.44,355.74,115,3,106,106,106,133,218,254,263
STORE_0058,P,25.66,333.32,70,2,88,88,88,110,181,210,219
STORE_0059,P,333.46,55.72,88,3,64,64,64,81,132,154,159
STORE_0060,P,252.33,219.54,99,2,109,109,109,137,224,261,271
STORE_0061,P,324.71,6.78,81,3,98,98,98,122,200,233,242
STORE_0062,P,497.39,181.07,89,2,70,70,70,87,143,166,173
STORE_0063,P,6.61,135.9,82,3,122,122,122,152,249,290,301
STORE_0064,P,51.71,302.9,94,3,122,122,122,152,248,289,300
STORE_0065,P,371.14,174.56,99,3,114,114,114,142,232,270,281
STORE_0066,P,164.14,124.61,78,1,129,129,129,161,263,307,318
STORE_0067,P,194.93,322.07,79,3,128,128,128,159,261,304,315
STORE_0068,P,169.93,155.56,86,3,119,119,119,149,244,284,295
STORE_0069,P,348.73,240.04,91,3,85,85,85,107,175,203,211
STORE_0070,P,273.19,208.73,75,3,113,113,113,141,231,269,280
STORE_0071,M,148.84,387.94,137,3,273,273,273,290,528,702,780
STORE_0072,M,134.62,145.52,164,3,370,370,370,393,716,952,1057
