store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,170.94,452.71,120,2,64,64,64,81,132,153,159
STORE_0002,P,310.9,339.06,82,1,57,57,57,71,117,136,141
STORE_0003,P,246.0,107.73,91,3,99,99,99,124,203,237,246
STORE_0004,P,325.48,374.12,102,1,64,64,64,80,131,153,159
STORE_0005,P,168.36,287.41,102,1,137,137,137,172,281,327,340
STORE_0006,P,177.04,143.11,97,2,50,50,50,63,103,119,124
STORE_0007,P,482.17,15.87,91,3,115,115,115,144,235,273,284
STORE_0008,M,500.0,0.0,157,4,698,698,698,742,1351,1796,1994
STORE_0009,M,273.63,287.26,124,5,351,351,351,373,679,903,1002
STORE_0010,G,500.0,0.0,205,6,619,619,619,619,1084,1585,1910
