store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,434.47,241.93,99,3,72,72,72,89,146,170,177
STORE_0002,P,303.92,302.09,84,1,149,149,149,187,306,356,370
STORE_0003,P,346.24,294.49,87,1,52,52,52,65,106,123,128
STORE_0004,P,419.95,451.68,75,3,143,143,143,179,293,341,355
STORE_0005,P,457.61,64.59,87,1,98,98,98,123,201,234,243
STORE_0006,P,443.84,30.56,75,2,144,144,144,180,295,344,357
STORE_0007,P,73.72,84.89,76,2,88,88,88,110,180,210,218
STORE_0008,P,50.72,481.35,85,3,59,59,59,74,121,141,146
STORE_0009,P,222.91,135.97,79,3,54,54,54,68,111,130,135
STORE_0010,P,116.43,260.13,106,1,110,110,110,137,225,262,272
STORE_0011,P,125.48,82.45,106,2,130,130,130,163,266,310,322
STORE_0012,P,209.67,278.43,93,1,98,98,98,123,201,234,243
STORE_0013,P,492.06,0.96,89,2,135,135,135,169,276,322,334
STORE_0014,P,194.2,60.55,93,3,54,54,54,67,110,128,133
STORE_0015,M,500.0,0.0,180,5,597,597,597,634,1156,1536,1705
STORE_0016,M,234.15,235.09,168,4,138,138,138,146,267,355,394
STORE_0017,M,0.0,167.52,130,5,377,377,377,401,731,972,1079
STORE_0018,M,157.69,111.65,180,4,196,196,196,209,380,506,561
STORE_0019,M,167.69,364.85,165,4,601,601,601,639,1165,1548,1718
STORE_0020,G,302.79,217.14,203,5,813,813,813,813,1423,2080,2506
