store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,72.41,97.73,104,2,58,58,58,72,118,138,143
STORE_0002,P,119.28,442.15,98,2,82,82,82,102,167,194,202
STORE_0003,P,189.92,123.07,100,3,142,142,142,177,290,338,351
STORE_0004,P,233.93,286.46,75,2,104,104,104,130,213,248,258
STORE_0005,P,194.9,215.93,120,2,129,129,129,161,263,307,318
STORE_0006,P,422.58,2.4,94,2,83,83,83,103,169,197,204
STORE_0007,P,380.73,321.48,102,2,115,115,115,144,236,274,285
STORE_0008,M,500.0,0.0,160,3,705,705,705,750,1366,1815,2015
STORE_0009,M,235.7,272.79,141,5,603,603,603,641,1168,1552,1723
STORE_0010,G,500.0,0.0,209,6,889,889,889,889,1557,2276,2742
