store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,285.42,458.28,69,1,111,111,111,139,227,264,275
STORE_0002,P,103.55,463.42,98,1,68,68,68,85,139,162,168
STORE_0003,P,121.54,129.37,110,1,134,134,134,168,274,319,331
STORE_0004,P,376.23,242.18,95,3,93,93,93,116,190,221,230
STORE_0005,P,230.0,19.94,90,3,60,60,60,74,122,142,147
STORE_0006,P,51.23,319.2,100,2,88,88,88,110,180,210,218
STORE_0007,P,483.86,410.44,89,3,95,95,95,119,194,226,235
STORE_0008,P,301.87,9.54,93,2,76,76,76,94,154,180,187
STORE_0009,P,447.61,324.5,79,3,96,96,96,120,197,229,238
STORE_0010,P,186.94,365.99,78,3,135,135,135,169,276,322,334
STORE_0011,P,349.37,60.73,95,1,135,135,135,169,277,322,335
STORE_0012,P,201.32,440.84,115,3,125,125,125,156,255,297,309
STORE_0013,P,169.37,80.22,120,2,114,114,114,143,233,272,282
STORE_0014,P,226.32,214.85,111,3,78,78,78,98,160,187,194
STORE_0015,P,261.09,291.46,91,2,55,55,55,68,111,130,135
STORE_0016,P,141.95,283.74,90,3,145,145,145,182,297,346,360
STORE_0017,P,388.32,322.35,69,3,101,101,101,126,206,240,249
STORE_0018,P,238.38,196.87,93,3,75,75,75,94,154,179,186
STORE_0019,P,205.14,77.26,85,2,84,84,84,105,172,200,208
STORE_0020,P,479.58,474.58,94,2,79,79,79,98,161,188,195
STORE_0021,P,107.81,188.51,102,3,91,91,91,114,186,217,225
STORE_0022,P,381.43,23.73,68,1,103,103,103,128,210,244,254
STORE_0023,P,77.64,32.69,97,1,150,150,150,187,306,356,370
STORE_0024,P,271.72,233.25,89,1,129,129,129,161,263,307,318
STORE_0025,P,124.62,445.65,114,2,106,106,106,132,216,252,262
