store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,137.6,122.32,119,3,78,78,78,97,159,185,192
STORE_0002,P,88.2,308.59,80,3,112,112,112,140,229,266,276
STORE_0003,P,58.18,8.66,83,1,147,147,147,184,300,350,363
STORE_0004,P,206.03,438.04,61,3,106,106,106,133,217,253,263
STORE_0005,P,297.5,54.95,65,3,64,64,64,80,131,152,158
STORE_0006,P,335.97,170.64,94,2,137,137,137,171,279,325,338
STORE_0007,P,228.29,399.91,101,1,79,79,79,99,162,189,196
STORE_0008,P,94.53,332.87,83,1,120,120,120,150,246,286,297
STORE_0009,P,455.47,116.79,85,3,60,60,60,76,124,144,149
STORE_0010,P,437.81,351.57,104,1,101,101,101,126,207,241,250
STORE_0011,P,493.93,104.98,77,3,106,106,106,132,216,252,262
STORE_0012,P,78.75,138.77,117,3,92,92,92,115,188,219,227
STORE_0013,P,489.64,59.43,84,2,149,149,149,186,305,355,369
STORE_0014,P,24.18,398.71,92,2,143,143,143,178,291,340,353
STORE_0015,M,403.44,6.53,162,5,173,173,173,184,335,445,494
STORE_0016,M,96.4,0.0,144,4,328,328,328,349,635,844,937
STORE_0017,M,0.0,0.0,180,5,591,591,591,628,1145,1521,1689
STORE_0018,M,360.8,146.68,153,4,336,336,336,357,651,865,960
STORE_0019,M,413.08,158.64,160,3,179,179,179,190,346,460,510
STORE_0020,G,468.02,18.82,205,6,765,765,765,765,1338,1957,2358
