store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,122.25,74.32,98,3,62,62,62,77,127,148,153
STORE_0002,P,463.05,315.8,100,1,91,91,91,114,186,217,225
STORE_0003,P,323.0,89.79,81,3,93,93,93,117,191,222,231
STORE_0004,P,431.68,49.19,60,1,94,94,94,117,191,223,232
STORE_0005,P,70.07,175.34,70,3,109,109,109,137,223,260,270
STORE_0006,P,235.58,209.51,77,1,118,118,118,148,241,281,292
STORE_0007,P,446.78,191.79,62,2,65,65,65,82,133,155,161
STORE_0008,P,389.19,459.87,96,1,66,66,66,83,135,158,164
STORE_0009,P,38.84,339.66,116,1,91,91,91,114,186,217,225
STORE_0010,P,391.52,107.92,95,1,142,142,142,178,291,339,352
STORE_0011,P,366.25,313.09,60,3,100,100,100,125,204,238,247
STORE_0012,P,499.31,96.05,97,1,101,101,101,127,207,241,250
STORE_0013,P,313.84,72.62,90,1,104,104,104,131,213,249,258
STORE_0014,P,93.92,357.12,89,2,148,148,148,185,302,352,365
STORE_0015,P,170.03,268.54,76,1,129,129,129,161,263,306,318
STORE_0016,P,82.69,247.81,85,3,147,147,147,183,300,349,363
STORE_0017,P,377.17,83.0,100,1,130,130,130,163,266,310,322
STORE_0018,P,281.96,193.96,82,1,85,85,85,107,174,203,211
STORE_0019,P,56.6,206.83,95,3,149,149,149,186,304,355,368
STORE_0020,P,156.14,162.85,78,3,110,110,110,138,225,262,272
STORE_0021,P,101.28,229.26,77,1,143,143,143,179,292,341,354
STORE_0022,P,275.54,61.53,120,2,147,147,147,184,300,350,363
STORE_0023,P,123.29,347.69,101,3,130,130,130,163,266,310,322
STORE_0024,P,56.7,364.25,89,2,144,144,144,179,293,342,355
STORE_0025,P,338.69,200.1,103,2,86,86,86,107,176,205,212
STORE_0026,P,86.38,337.36,75,1,74,74,74,92,151,176,183
STORE_0027,P,37.87,329.55,79,1,96,96,96,120,195,228,236
STORE_0028,P,190.08,94.49,92,1,130,130,130,162,265,309,321
STORE_0029,P,102.93,96.5,74,2,114,114,114,143,233,272,282
STORE_0030,P,32.17,282.69,100,2,83,83,83,103,169,197,204
STORE_0031,P,246.55,380.99,69,2,109,109,109,136,223,260,270
STORE_0032,P,243.24,307.69,81,1,102,102,102,128,209,244,253
STORE_0033,P,359.03,13.28,60,2,86,86,86,108,176,205,213
STORE_0034,P,366.51,192.4,103,3,79,79,79,98,161,187,194
STORE_0035,P,67.19,325.51,88,3,52,52,52,65,106,123,128
STORE_0036,M,147.98,240.01,142,4,541,541,541,575,1048,1392,1546
STORE_0037,M,44.89,210.78,149,5,291,291,291,310,564,750,832
STORE_0038,M,198.14,274.44,149,5,482,482,482,512,933,1240,1377
STORE_0039,M,0.0,174.84,136,4,612,612,612,651,1185,1576,1749
STORE_0040,M,1.58,271.23,180,4,634,634,634,674,1228,1633,1812
STORE_0041,M,53.74,140.58,152,4,677,677,677,720,1311,1743,1935
STORE_0042,M,111.74,271.07,145,4,272,272,272,289,527,700,777
STORE_0043,M,363.16,442.12,160,3,288,288,288,306,558,742,824
STORE_0044,M,70.27,275.55,164,3,638,638,638,678,1236,1643,1823
STORE_0045,M,195.51,443.66,149,5,466,466,466,495,903,1200,1332
STORE_0046,M,114.27,153.56,130,5,138,138,138,147,268,357,396
STORE_0047,M,53.85,411.94,139,5,594,594,594,631,1150,1529,1697
STORE_0048,G,306.71,82.72,223,6,1304,1304,1304,1304,2281,3335,4019
STORE_0049,G,271.83,107.58,216,6,1243,1243,1243,1243,2176,3182,3833
STORE_0050,G,181.33,454.34,211,5,1311,1311,1311,1311,2295,3355,4043
