store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,473.4,146.74,105,3,106,106,106,133,217,253,263
STORE_0002,P,330.41,201.13,119,2,55,55,55,68,111,130,135
STORE_0003,P,319.91,496.37,80,1,143,143,143,179,293,341,354
STORE_0004,P,354.33,98.78,93,1,86,86,86,108,176,205,213
STORE_0005,P,374.37,277.08,89,2,59,59,59,74,121,141,147
STORE_0006,P,208.03,223.1,74,3,89,89,89,111,182,212,220
STORE_0007,P,138.36,246.5,66,2,146,146,146,182,298,348,361
STORE_0008,M,338.88,135.81,156,3,295,295,295,313,571,759,843
STORE_0009,M,464.54,280.44,139,3,300,300,300,319,581,773,858
STORE_0010,G,381.3,284.8,207,6,872,872,872,872,1526,2231,2688
