store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,265.17,412.12,104,3,78,78,78,97,159,185,192
STORE_0002,P,82.13,286.8,77,1,104,104,104,130,213,248,258
STORE_0003,P,407.21,87.34,108,2,113,113,113,141,230,268,278
STORE_0004,P,374.58,68.14,95,2,136,136,136,170,277,323,336
STORE_0005,P,261.45,193.45,92,1,65,65,65,81,133,155,161
STORE_0006,P,488.38,240.84,90,2,109,109,109,136,223,260,270
STORE_0007,P,47.62,444.59,111,2,58,58,58,73,119,138,143
STORE_0008,M,429.55,236.67,153,5,710,710,710,755,1376,1828,2030
STORE_0009,M,115.32,500.0,158,4,661,661,661,703,1281,1702,1889
STORE_0010,G,415.07,397.39,220,5,1283,1283,1283,1283,2245,3283,3955
