store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,23.66,170.96,82,3,67,67,67,84,137,160,166
STORE_0002,P,171.67,456.6,81,3,131,131,131,164,268,312,324
STORE_0003,P,215.17,52.08,72,3,139,139,139,174,284,331,344
STORE_0004,P,137.85,243.94,93,2,149,149,149,186,304,354,367
STORE_0005,P,34.77,166.05,99,1,85,85,85,106,173,202,210
STORE_0006,P,16.58,373.94,111,3,110,110,110,137,224,261,271
STORE_0007,P,280.59,53.34,81,1,100,100,100,126,205,239,248
STORE_0008,M,126.87,164.01,150,5,629,629,629,669,1218,1619,1797
STORE_0009,M,65.33,87.08,142,3,313,313,313,333,606,805,894
STORE_0010,G,132.44,359.85,186,5,879,879,879,879,1539,2250,2710
