store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,302.61,160.13,99,3,94,94,94,118,192,224,233
STORE_0002,P,159.46,437.84,106,3,101,101,101,126,206,240,249
STORE_0003,P,132.84,422.53,93,2,84,84,84,105,171,199,207
STORE_0004,P,474.51,183.13,102,3,108,108,108,135,221,258,267
STORE_0005,P,404.75,91.58,68,3,113,113,113,142,231,270,280
STORE_0006,P,205.78,243.25,102,3,147,147,147,183,299,349,362
STORE_0007,P,153.47,229.08,84,1,75,75,75,93,152,178,184
STORE_0008,P,321.16,361.15,75,2,133,133,133,167,273,318,330
STORE_0009,P,434.23,317.69,92,3,125,125,125,156,255,297,308
STORE_0010,P,283.83,439.8,64,1,125,125,125,156,256,298,310
STORE_0011,P,317.17,470.51,91,3,114,114,114,143,234,273,283
STORE_0012,P,409.37,34.5,86,2,98,98,98,123,201,234,243
STORE_0013,P,484.87,492.86,87,3,104,104,104,129,212,247,256
STORE_0014,P,435.03,467.58,99,2,125,125,125,156,256,298,309
STORE_0015,P,79.72,206.3,83,2,77,77,77,96,158,184,191
STORE_0016,P,430.29,387.52,100,1,103,103,103,129,210,245,254
STORE_0017,P,112.62,105.47,97,1,100,100,100,125,204,238,247
STORE_0018,P,60.91,162.42,99,2,145,145,145,181,296,345,358
STORE_0019,P,86.14,308.59,101,2,91,91,91,114,187,218,226
STORE_0020,P,379.18,451.68,98,2,125,125,125,157,256,298,310
STORE_0021,P,292.1,251.52,89,2,65,65,65,81,133,155,161
STORE_0022,P,495.63,419.75,62,2,118,118,118,147,241,281,292
STORE_0023,P,349.04,91.58,96,3,79,79,79,99,161,188,195
STORE_0024,P,321.58,273.77,102,3,110,110,110,138,226,263,273
STORE_0025,P,428.59,342.26,92,1,103,103,103,129,211,246,256
STORE_0026,P,122.04,214.39,92,2,131,131,131,164,267,312,324
STORE_0027,P,149.46,163.27,101,3,140,140,140,175,287,334,347
STORE_0028,P,335.17,147.93,82,1,134,134,134,167,274,319,331
STORE_0029,P,132.35,5.55,88,1,108,108,108,135,220,256,266
STORE_0030,P,183.63,167.79,90,1,118,118,118,147,241,281,292
STORE_0031,P,323.65,261.44,98,3,125,125,125,157,256,299,310
STORE_0032,P,85.49,235.73,85,1,125,125,125,156,255,298,309
STORE_0033,P,88.79,278.71,110,3,56,56,56,70,114,133,138
STORE_0034,P,402.14,64.81,93,1,122,122,122,152,249,290,301
STORE_0035,P,181.52,449.05,100,2,52,52,52,65,107,125,129
STORE_0036,P,441.19,231.0,75,2,86,86,86,108,176,205,213
STORE_0037,P,238.57,329.98,70,1,148,148,148,185,302,352,366
STORE_0038,P,134.39,250.37,84,1,118,118,118,148,242,282,292
STORE_0039,P,449.31,354.37,105,3,94,94,94,117,192,223,232
STORE_0040,P,230.17,388.67,94,2,86,86,86,108,177,206,214
STORE_0041,P,241.64,67.4,90,1,98,98,98,122,200,233,242
STORE_0042,P,447.54,131.27,108,3,107,107,107,134,219,256,265
STORE_0043,P,383.29,127.03,93,1,97,97,97,121,198,231,240
STORE_0044,P,113.86,120.62,80,2,71,71,71,88,144,168,174
STORE_0045,P,52.26,334.34,81,1,54,54,54,68,111,129,134
STORE_0046,P,227.59,480.59,105,1,136,136,136,170,277,323,335
STORE_0047,P,167.01,8.38,90,3,79,79,79,99,162,189,197
STORE_0048,P,354.88,46.14,101,1,146,146,146,182,298,347,361
STORE_0049,P,23.01,208.72,66,1,96,96,96,120,196,228,237
STORE_0050,P,12.96,94.3,109,2,76,76,76,95,156,182,189
STORE_0051,P,42.01,107.65,100,1,99,99,99,124,203,236,245
STORE_0052,P,26.75,439.86,91,1,109,109,109,136,223,260,269
STORE_0053,P,170.51,121.17,64,1,83,83,83,103,169,197,205
STORE_0054,P,310.15,98.19,99,2,150,150,150,187,307,357,371
STORE_0055,P,31.47,319.11,76,1,142,142,142,178,291,339,352
STORE_0056,P,390.51,252.01,81,1,64,64,64,80,130,152,158
STORE_0057,P,115.51,37.03,102,1,134,134,134,168,274,320,332
STORE_0058,P,420.47,313.57,107,2,77,77,77,96,157,183,190
STORE_0059,P,93.0,400.23,117,3,132,132,132,165,270,315,327
STORE_0060,P,329.75,102.75,103,1,131,131,131,164,269,313,325
STORE_0061,P,449.28,29.19,101,2,79,79,79,98,161,187,194
STORE_0062,P,267.93,79.92,83,3,127,127,127,159,260,303,315
STORE_0063,P,30.01,143.61,92,3,91,91,91,114,187,218,226
STORE_0064,P,490.71,475.12,81,2,88,88,88,109,179,209,216
STORE_0065,P,129.19,235.7,95,2,137,137,137,172,281,327,340
STORE_0066,P,225.73,270.98,70,2,56,56,56,69,113,132,137
STORE_0067,P,264.77,428.17,117,1,113,113,113,142,232,270,281
STORE_0068,P,68.06,461.45,69,1,103,103,103,128,210,245,254
STORE_0069,P,496.21,375.61,86,2,67,67,67,84,137,159,166
STORE_0070,P,124.57,156.15,90,1,126,126,126,158,258,300,312
STORE_0071,M,331.22,500.0,174,4,572,572,572,608,1107,1472,1634
STORE_0072,M,355.03,410.84,163,3,415,415,415,441,804,1068,1186
STORE_0073,M,480.34,225.56,148,3,535,535,535,569,1037,1378,1530
STORE_0074,M,500.0,266.15,156,3,451,451,451,479,873,1160,1288
STORE_0075,M,347.12,428.13,146,4,439,439,439,467,851,1131,1255
STORE_0076,M,220.95,443.27,158,3,499,499,499,530,966,1283,1425
STORE_0077,M,383.84,196.22,136,5,262,262,262,279,508,675,750
STORE_0078,M,421.22,287.79,139,5,350,350,350,372,679,902,1001
STORE_0079,M,124.14,168.75,154,4,283,283,283,301,548,728,808
STORE_0080,M,176.22,117.03,160,4,382,382,382,406,740,984,1092
STORE_0081,M,411.43,388.95,133,4,209,209,209,222,404,537,596
STORE_0082,M,0.0,195.91,143,4,442,442,442,470,857,1138,1264
STORE_0083,M,230.17,415.95,120,3,554,554,554,588,1072,1425,1582
STORE_0084,M,386.03,352.32,174,3,503,503,503,535,974,1295,1438
STORE_0085,M,412.08,314.87,135,3,623,623,623,662,1207,1604,1780
STORE_0086,M,54.88,291.19,135,4,704,704,704,748,1363,1812,2012
STORE_0087,M,293.96,403.39,125,3,376,376,376,400,728,968,1074
STORE_0088,M,427.06,459.86,145,3,530,530,530,563,1026,1364,1514
STORE_0089,M,478.77,226.09,149,3,200,200,200,213,388,516,572
STORE_0090,M,99.55,272.66,149,4,418,418,418,444,810,1076,1195
STORE_0091,M,428.93,263.52,157,3,567,567,567,603,1099,1461,1622
STORE_0092,M,0.0,57.69,146,4,341,341,341,362,660,877,974
STORE_0093,M,189.27,37.86,134,4,623,623,623,662,1206,1603,1779
STORE_0094,M,150.22,484.82,154,3,678,678,678,721,1313,1745,1937
STORE_0095,M,206.79,192.22,136,5,520,520,520,553,1007,1339,1486
STORE_0096,G,42.53,61.45,231,5,767,767,767,767,1342,1963,2365
STORE_0097,G,226.61,349.34,197,6,1478,1478,1478,1478,2586,3781,4555
STORE_0098,G,200.13,260.36,203,5,1402,1402,1402,1402,2454,3589,4324
STORE_0099,G,405.45,498.96,229,6,1079,1079,1079,1079,1888,2761,3326
STORE_0100,G,60.4,466.6,207,5,1091,1091,1091,1091,1909,2792,3363
