store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,313.9,212.44,97,3,70,70,70,88,143,167,173
STORE_0002,P,336.84,114.05,86,3,141,141,141,176,287,335,348
STORE_0003,P,364.65,420.3,79,1,123,123,123,154,252,293,305
STORE_0004,P,269.75,184.69,60,2,149,149,149,187,305,356,369
STORE_0005,P,16.28,278.99,64,2,121,121,121,151,247,288,299
STORE_0006,P,262.84,160.09,89,2,99,99,99,124,203,236,245
STORE_0007,P,300.5,496.2,80,2,130,130,130,163,266,310,322
STORE_0008,M,0.0,379.92,151,3,561,561,561,596,1086,1443,1602
STORE_0009,M,345.59,174.67,166,4,622,622,622,662,1206,1602,1779
STORE_0010,G,223.9,254.33,211,6,1035,1035,1035,1035,1811,2648,3191
