store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,355.88,35.86,63,2,137,137,137,171,280,326,338
STORE_0002,P,255.12,390.99,118,1,146,146,146,182,298,347,360
STORE_0003,P,10.98,392.21,106,1,139,139,139,173,284,330,343
STORE_0004,P,297.25,88.96,93,2,133,133,133,167,272,317,330
STORE_0005,P,428.34,279.36,104,3,121,121,121,151,248,289,300
STORE_0006,P,289.72,40.45,71,3,127,127,127,159,260,303,314
STORE_0007,P,306.58,378.11,93,2,125,125,125,157,256,299,310
STORE_0008,P,117.85,335.47,102,1,83,83,83,104,170,198,206
STORE_0009,P,381.19,45.67,62,3,109,109,109,137,224,260,270
STORE_0010,P,144.95,421.05,99,2,115,115,115,144,235,274,285
STORE_0011,P,200.81,6.01,81,3,132,132,132,165,270,314,326
STORE_0012,P,130.33,104.24,105,2,147,147,147,184,301,351,365
STORE_0013,P,416.85,330.99,100,2,77,77,77,96,157,183,190
STORE_0014,P,217.33,385.64,109,3,67,67,67,83,136,158,164
STORE_0015,P,124.45,443.92,85,2,136,136,136,170,278,324,337
STORE_0016,P,391.32,314.17,95,2,87,87,87,109,178,208,216
STORE_0017,P,341.43,167.82,114,2,107,107,107,134,219,255,265
STORE_0018,P,299.66,28.96,83,1,54,54,54,67,110,128,133
STORE_0019,P,477.26,243.85,78,1,96,96,96,120,196,229,238
STORE_0020,P,17.96,22.89,92,3,78,78,78,97,159,185,193
STORE_0021,P,136.83,389.51,93,3,51,51,51,64,105,122,127
STORE_0022,P,238.51,362.06,113,1,137,137,137,172,281,327,340
STORE_0023,P,27.07,55.8,120,3,77,77,77,97,158,184,191
STORE_0024,P,184.07,190.84,66,3,77,77,77,97,158,185,192
STORE_0025,P,266.06,229.63,107,2,98,98,98,122,200,233,242
STORE_0026,P,368.58,226.43,78,2,136,136,136,171,279,325,337
STORE_0027,P,65.26,152.89,67,2,95,95,95,119,195,227,236
STORE_0028,P,172.16,90.46,83,1,59,59,59,73,120,140,145
STORE_0029,P,193.51,118.81,111,1,57,57,57,71,116,135,140
STORE_0030,P,279.98,245.51,72,1,122,122,122,152,249,290,301
STORE_0031,P,276.5,232.14,80,1,129,129,129,162,264,308,320
STORE_0032,P,275.78,196.93,97,1,124,124,124,155,254,296,307
STORE_0033,P,112.27,426.0,99,1,113,113,113,141,230,268,278
STORE_0034,P,310.17,124.65,79,1,127,127,127,159,259,302,314
STORE_0035,P,238.67,384.49,60,2,87,87,87,109,177,207,215
STORE_0036,M,226.64,231.54,140,3,411,411,411,436,795,1057,1173
STORE_0037,M,134.11,63.0,130,5,256,256,256,272,495,659,731
STORE_0038,M,107.92,409.22,164,3,736,736,736,783,1427,1896,2105
STORE_0039,M,251.66,356.39,165,4,473,473,473,503,917,1219,1353
STORE_0040,M,48.75,393.58,139,4,350,350,350,372,679,902,1001
STORE_0041,M,139.78,298.48,151,3,101,101,101,107,196,260,289
STORE_0042,M,190.43,365.41,163,5,338,338,338,359,654,869,965
STORE_0043,M,443.01,168.52,125,4,436,436,436,464,845,1123,1246
STORE_0044,M,375.38,351.21,156,3,143,143,143,152,277,368,409
STORE_0045,M,414.95,221.17,134,5,409,409,409,435,793,1054,1170
STORE_0046,M,160.74,484.68,138,3,410,410,410,436,794,1056,1172
STORE_0047,M,56.47,269.49,147,4,335,335,335,356,649,863,958
STORE_0048,G,193.8,190.61,224,5,874,874,874,874,1529,2236,2693
STORE_0049,G,132.65,234.39,209,5,1419,1419,1419,1419,2484,3632,4376
STORE_0050,G,108.46,78.49,181,6,1095,1095,1095,1095,1916,2802,3376
