store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,141.11,467.29,86,2,54,54,54,68,110,129,134
STORE_0002,P,160.79,247.88,75,3,68,68,68,85,139,162,169
STORE_0003,P,445.51,355.46,92,2,89,89,89,111,182,212,220
STORE_0004,P,407.66,180.94,94,1,136,136,136,170,278,324,337
STORE_0005,P,429.13,257.63,76,3,53,53,53,66,108,125,130
STORE_0006,P,224.35,323.87,87,1,132,132,132,165,270,315,327
STORE_0007,P,292.51,35.41,87,2,107,107,107,134,219,255,264
STORE_0008,M,235.01,73.14,139,5,343,343,343,365,665,884,982
STORE_0009,M,328.65,16.63,141,4,662,662,662,704,1282,1704,1891
STORE_0010,G,212.11,396.76,205,6,1210,1210,1210,1210,2118,3097,3731
