store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,264.41,204.28,64,3,97,97,97,121,198,231,239
STORE_0002,P,183.78,288.91,75,2,62,62,62,77,126,147,153
STORE_0003,P,185.22,89.93,85,2,124,124,124,154,253,294,306
STORE_0004,P,93.08,453.18,96,3,126,126,126,157,257,299,311
STORE_0005,P,397.68,22.34,63,3,74,74,74,92,150,175,182
STORE_0006,P,332.98,1.62,76,1,68,68,68,85,138,161,167
STORE_0007,P,452.78,298.03,74,1,113,113,113,142,232,270,281
STORE_0008,M,433.09,0.0,157,3,592,592,592,630,1147,1525,1693
STORE_0009,M,262.65,244.84,145,4,232,232,232,247,449,597,663
STORE_0010,G,238.6,303.26,238,6,1124,1124,1124,1124,1967,2876,3466
