store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,112.08,63.69,99,2,88,88,88,110,181,210,218
STORE_0002,P,89.29,381.18,120,1,90,90,90,112,184,214,222
STORE_0003,P,289.49,449.95,74,1,106,106,106,132,216,252,262
STORE_0004,P,326.05,319.25,95,2,88,88,88,110,180,210,218
STORE_0005,P,483.25,422.74,99,2,107,107,107,134,219,255,265
STORE_0006,P,189.86,237.59,80,1,50,50,50,63,102,119,124
STORE_0007,P,464.95,385.73,109,2,104,104,104,129,212,247,256
STORE_0008,M,361.77,206.79,159,4,343,343,343,365,664,883,980
STORE_0009,M,134.35,192.87,160,3,245,245,245,260,474,631,700
STORE_0010,G,314.9,352.51,213,5,1186,1186,1186,1186,2075,3034,3656
