store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,124.37,219.6,78,3,146,146,146,182,298,347,360
STORE_0002,P,358.79,410.32,105,1,137,137,137,171,280,326,338
STORE_0003,P,499.08,209.41,78,2,109,109,109,136,222,259,269
STORE_0004,P,323.2,132.23,98,1,58,58,58,72,118,138,143
STORE_0005,P,46.57,139.06,120,1,90,90,90,112,183,214,222
STORE_0006,P,151.45,431.19,97,3,111,111,111,138,226,263,273
STORE_0007,P,75.04,327.28,71,2,144,144,144,181,295,344,357
STORE_0008,P,430.6,53.99,60,3,146,146,146,182,298,347,360
STORE_0009,P,306.64,48.19,109,3,114,114,114,142,233,271,281
STORE_0010,P,324.87,13.6,77,2,106,106,106,132,216,252,262
STORE_0011,P,90.86,19.32,87,3,108,108,108,135,220,256,266
STORE_0012,P,289.55,55.78,98,2,138,138,138,173,283,330,342
STORE_0013,P,178.83,345.76,111,1,75,75,75,94,153,179,185
STORE_0014,P,413.17,180.64,91,2,74,74,74,92,151,176,183
STORE_0015,P,400.73,115.95,108,2,107,107,107,134,220,256,266
STORE_0016,P,77.22,175.86,84,3,121,121,121,151,246,287,298
STORE_0017,P,266.39,215.53,74,2,119,119,119,149,243,283,294
STORE_0018,P,44.27,163.41,94,1,76,76,76,95,156,182,189
STORE_0019,P,125.28,312.69,104,1,102,102,102,128,209,243,253
STORE_0020,P,14.41,441.1,80,2,130,130,130,163,266,310,322
STORE_0021,P,240.05,486.16,87,3,96,96,96,119,195,228,236
STORE_0022,P,165.14,432.46,73,2,97,97,97,121,198,231,240
STORE_0023,P,242.17,69.87,96,1,70,70,70,88,144,168,174
STORE_0024,P,13.36,102.65,74,1,138,138,138,173,282,329,341
STORE_0025,P,370.21,242.04,101,1,98,98,98,122,200,233,242
STORE_0026,P,472.22,478.33,92,2,69,69,69,86,140,163,170
STORE_0027,P,62.71,472.43,95,3,98,98,98,122,199,232,241
STORE_0028,P,20.73,192.46,70,3,57,57,57,72,117,137,142
STORE_0029,P,443.6,248.51,74,3,61,61,61,76,124,145,150
STORE_0030,P,315.62,280.24,82,2,89,89,89,111,182,212,220
STORE_0031,P,316.37,194.7,68,1,100,100,100,125,205,239,248
STORE_0032,P,32.29,105.33,94,1,139,139,139,174,285,332,345
STORE_0033,P,17.12,203.86,78,3,102,102,102,128,209,243,252
STORE_0034,P,318.38,57.93,107,3,134,134,134,167,274,319,331
STORE_0035,P,41.4,434.21,84,3,116,116,116,144,236,275,286
STORE_0036,M,107.53,432.27,150,4,319,319,319,339,617,820,911
STORE_0037,M,33.2,313.52,151,5,562,562,562,597,1088,1446,1605
STORE_0038,M,0.0,161.95,143,4,393,393,393,418,762,1012,1124
STORE_0039,M,104.6,320.5,161,4,148,148,148,157,286,380,422
STORE_0040,M,142.21,389.92,135,4,343,343,343,365,664,883,980
STORE_0041,M,136.66,500.0,145,5,339,339,339,361,657,874,970
STORE_0042,M,223.03,320.77,175,3,649,649,649,689,1256,1670,1854
STORE_0043,M,405.5,478.93,157,3,575,575,575,611,1113,1480,1643
STORE_0044,M,276.6,378.98,151,4,534,534,534,568,1035,1376,1527
STORE_0045,M,154.82,219.98,120,5,734,734,734,781,1423,1891,2099
STORE_0046,M,248.46,141.24,142,3,179,179,179,190,346,460,511
STORE_0047,M,432.34,392.75,154,4,264,264,264,281,511,679,754
STORE_0048,G,421.44,459.06,203,5,680,680,680,680,1190,1740,2097
STORE_0049,G,33.51,270.07,222,6,1073,1073,1073,1073,1877,2745,3307
STORE_0050,G,366.7,64.84,238,6,1011,1011,1011,1011,1769,2587,3117
