store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,371.74,5.81,97,3,129,129,129,161,263,306,318
STORE_0002,P,114.76,432.51,82,3,128,128,128,160,262,305,316
STORE_0003,P,208.29,315.42,77,3,56,56,56,70,115,134,139
STORE_0004,P,89.56,61.09,113,3,144,144,144,181,295,344,357
STORE_0005,P,52.4,304.14,95,2,113,113,113,141,231,270,280
STORE_0006,P,260.89,467.09,72,1,135,135,135,169,276,322,334
STORE_0007,P,102.21,52.99,81,1,58,58,58,73,119,138,144
STORE_0008,P,103.19,316.3,91,3,117,117,117,146,239,278,289
STORE_0009,P,398.63,164.56,109,3,125,125,125,156,255,298,309
STORE_0010,P,119.12,496.45,117,3,68,68,68,85,138,161,168
STORE_0011,P,169.42,355.51,96,2,132,132,132,165,270,315,327
STORE_0012,P,285.68,383.8,68,2,98,98,98,122,200,233,242
STORE_0013,P,18.58,440.84,93,1,67,67,67,84,138,160,166
STORE_0014,P,481.51,140.55,79,3,136,136,136,169,277,323,335
STORE_0015,M,278.31,309.18,151,4,556,556,556,591,1077,1431,1588
STORE_0016,M,235.03,463.6,139,4,169,169,169,180,328,436,484
STORE_0017,M,232.73,312.75,131,5,177,177,177,188,343,456,506
STORE_0018,M,370.64,264.9,152,3,237,237,237,252,459,610,677
STORE_0019,M,367.99,46.51,142,5,168,168,168,178,325,432,480
STORE_0020,G,85.72,317.77,225,5,1194,1194,1194,1194,2090,3056,3681
