store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,498.1,59.14,63,3,132,132,132,165,270,314,326
STORE_0002,P,430.03,67.69,97,1,115,115,115,143,234,273,283
STORE_0003,P,13.76,31.65,120,1,148,148,148,185,302,352,365
STORE_0004,P,184.73,375.46,88,2,125,125,125,156,255,297,309
STORE_0005,P,20.59,308.78,88,1,86,86,86,107,175,204,212
STORE_0006,P,363.04,218.68,77,2,66,66,66,83,135,158,164
STORE_0007,P,93.87,52.22,60,3,136,136,136,170,278,323,336
STORE_0008,P,106.02,266.29,98,3,123,123,123,153,251,292,303
STORE_0009,P,72.08,55.12,77,1,138,138,138,172,281,328,340
STORE_0010,P,58.34,332.91,84,1,80,80,80,100,164,191,199
STORE_0011,P,321.13,160.37,96,2,98,98,98,123,201,234,243
STORE_0012,P,335.9,198.73,104,3,85,85,85,106,174,202,210
STORE_0013,P,116.41,296.99,95,2,146,146,146,182,297,347,360
STORE_0014,P,455.26,233.01,94,2,58,58,58,73,119,139,145
STORE_0015,P,470.92,337.49,79,1,62,62,62,78,128,149,154
STORE_0016,P,169.6,212.95,101,1,114,114,114,143,233,272,282
STORE_0017,P,322.18,75.2,93,1,134,134,134,167,274,319,331
STORE_0018,P,405.55,9.11,93,2,60,60,60,75,123,143,149
STORE_0019,P,56.16,381.88,85,2,55,55,55,68,112,130,135
STORE_0020,P,340.77,478.02,82,1,101,101,101,126,206,240,249
STORE_0021,P,50.25,426.02,78,1,63,63,63,79,128,150,155
STORE_0022,P,25.46,220.01,86,3,74,74,74,92,150,175,182
STORE_0023,P,249.45,122.43,98,1,102,102,102,127,207,242,251
STORE_0024,P,7.23,179.46,68,1,115,115,115,144,236,274,285
STORE_0025,P,359.1,102.61,72,1,121,121,121,151,247,288,299
STORE_0026,P,483.93,260.46,96,1,108,108,108,135,221,257,267
STORE_0027,P,184.35,244.46,72,2,77,77,77,96,158,184,191
STORE_0028,P,118.03,453.96,93,3,112,112,112,141,230,268,278
STORE_0029,P,241.47,211.93,93,1,60,60,60,75,123,143,148
STORE_0030,P,372.29,356.47,86,3,71,71,71,88,145,169,175
STORE_0031,P,430.58,197.84,120,3,140,140,140,174,285,332,345
STORE_0032,P,297.13,347.34,84,1,62,62,62,78,127,148,154
STORE_0033,P,478.22,303.74,90,2,74,74,74,93,151,176,183
STORE_0034,P,482.22,230.81,64,2,130,130,130,163,266,310,322
STORE_0035,P,100.3,372.09,95,1,57,57,57,72,117,137,142
STORE_0036,P,95.61,449.36,112,1,137,137,137,171,279,325,338
STORE_0037,P,11.92,148.15,71,2,104,104,104,130,212,247,256
STORE_0038,P,317.43,421.99,119,3,57,57,57,71,117,136,141
STORE_0039,P,255.6,21.76,98,3,148,148,148,185,302,352,366
STORE_0040,P,444.89,474.64,85,1,105,105,105,132,216,251,261
STORE_0041,P,176.12,329.23,105,2,69,69,69,86,140,163,169
STORE_0042,P,190.86,65.1,110,3,80,80,80,100,163,190,198
STORE_0043,P,381.13,173.24,93,1,73,73,73,92,150,175,182
STORE_0044,P,263.56,11.92,91,1,137,137,137,172,281,327,339
STORE_0045,P,462.22,105.08,82,3,90,90,90,113,184,214,223
STORE_0046,P,478.09,456.1,79,1,80,80,80,100,164,191,198
STORE_0047,P,164.68,346.35,70,3,140,140,140,174,285,332,345
STORE_0048,P,85.77,43.85,103,3,93,93,93,116,190,221,229
STORE_0049,P,480.89,364.5,71,3,123,123,123,154,252,294,305
STORE_0050,P,18.68,480.53,106,2,74,74,74,93,152,177,184
STORE_0051,P,358.71,168.07,92,2,146,146,146,183,299,349,362
STORE_0052,P,446.67,33.92,87,1,97,97,97,122,199,232,241
STORE_0053,P,208.95,51.39,73,1,105,105,105,132,215,251,260
STORE_0054,P,16.25,427.77,97,3,121,121,121,152,248,289,300
STORE_0055,P,46.93,330.04,117,2,138,138,138,173,282,329,341
STORE_0056,P,428.67,401.89,106,3,144,144,144,180,294,342,355
STORE_0057,P,468.47,3.71,104,3,138,138,138,172,282,328,341
STORE_0058,P,351.54,202.42,82,2,69,69,69,87,142,165,172
STORE_0059,P,24.58,415.41,78,1,134,134,134,168,274,319,332
STORE_0060,P,423.41,323.63,114,3,143,143,143,179,293,341,354
STORE_0061,P,448.49,241.49,86,3,96,96,96,120,196,228,237
STORE_0062,P,162.51,410.66,79,3,83,83,83,104,170,198,206
STORE_0063,P,227.2,292.57,109,3,140,140,140,174,285,332,345
STORE_0064,P,79.67,411.25,99,2,54,54,54,68,111,129,134
STORE_0065,P,423.85,76.13,92,1,109,109,109,136,223,260,270
STORE_0066,P,300.52,256.87,97,2,113,113,113,142,232,270,280
STORE_0067,P,405.03,377.5,97,2,130,130,130,163,267,311,322
STORE_0068,P,473.0,159.4,95,2,57,57,57,72,117,137,142
STORE_0069,P,93.83,16.28,120,2,125,125,125,156,255,297,309
STORE_0070,P,142.7,371.4,68,2,109,109,109,136,223,260,270
STORE_0071,M,90.76,494.4,166,4,743,743,743,790,1440,1914,2124
STORE_0072,M,236.4,45.67,163,3,631,631,631,671,1222,1624,1803
STORE_0073,M,282.63,37.86,180,4,727,727,727,773,1408,1871,2077
STORE_0074,M,295.96,220.98,140,3,345,345,345,367,669,889,987
STORE_0075,M,343.35,199.96,140,4,649,649,649,690,1256,1670,1854
STORE_0076,M,296.09,75.31,159,3,245,245,245,260,474,630,700
STORE_0077,M,175.76,291.41,180,3,620,620,620,659,1201,1597,1772
STORE_0078,M,358.85,91.51,137,5,301,301,301,319,582,774,859
STORE_0079,M,246.86,296.65,128,3,531,531,531,564,1028,1366,1516
STORE_0080,M,1.16,264.26,158,3,171,171,171,182,332,441,489
STORE_0081,M,0.0,234.95,136,5,226,226,226,240,438,582,646
STORE_0082,M,170.57,468.89,153,5,546,546,546,580,1057,1405,1559
STORE_0083,M,0.0,500.0,145,3,158,158,158,168,306,407,451
STORE_0084,M,304.66,449.01,148,3,617,617,617,656,1196,1590,1765
STORE_0085,M,320.92,173.94,139,5,411,411,411,437,796,1058,1175
STORE_0086,M,379.36,344.8,147,4,166,166,166,177,322,428,475
STORE_0087,M,316.74,33.1,178,5,263,263,263,280,510,678,752
STORE_0088,M,119.53,411.19,134,4,552,552,552,587,1070,1422,1578
STORE_0089,M,20.53,390.22,140,3,488,488,488,519,946,1258,1396
STORE_0090,M,372.96,383.31,141,3,147,147,147,156,285,379,420
STORE_0091,M,148.37,295.55,151,5,549,549,549,584,1064,1414,1570
STORE_0092,M,389.71,196.37,147,5,173,173,173,183,334,444,493
STORE_0093,M,331.37,57.79,130,4,383,383,383,407,741,985,1093
STORE_0094,M,401.52,179.98,133,4,425,425,425,452,823,1094,1215
STORE_0095,M,269.56,198.79,140,3,103,103,103,109,199,264,293
STORE_0096,G,391.65,88.38,180,6,1488,1488,1488,1488,2603,3807,4586
STORE_0097,G,425.89,412.9,208,6,741,741,741,741,1296,1895,2283
STORE_0098,G,203.63,500.0,196,6,801,801,801,801,1402,2050,2470
STORE_0099,G,245.07,32.39,216,5,766,766,766,766,1340,1960,2361
STORE_0100,G,96.23,117.73,203,6,1126,1126,1126,1126,1970,2880,3470
