store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,381.68,135.9,86,3,104,104,104,130,213,248,258
STORE_0002,P,460.66,160.27,105,2,109,109,109,137,224,260,270
STORE_0003,P,75.05,372.3,79,3,53,53,53,66,108,126,131
STORE_0004,P,459.36,434.95,120,1,68,68,68,85,140,163,169
STORE_0005,P,305.85,126.97,100,1,141,141,141,177,289,337,350
STORE_0006,P,308.19,107.48,60,1,111,111,111,139,227,264,274
STORE_0007,P,138.96,441.47,113,3,75,75,75,94,153,178,185
STORE_0008,P,10.1,413.67,104,1,136,136,136,171,279,325,337
STORE_0009,P,195.85,151.42,81,3,129,129,129,161,263,306,318
STORE_0010,P,231.22,251.82,97,3,148,148,148,185,302,352,365
STORE_0011,P,96.7,337.08,79,1,124,124,124,155,254,296,307
STORE_0012,P,206.33,368.6,94,2,84,84,84,105,172,201,208
STORE_0013,P,498.95,370.0,98,1,88,88,88,111,181,211,219
STORE_0014,P,23.75,453.48,96,1,51,51,51,64,105,122,127
STORE_0015,P,197.33,113.02,87,3,67,67,67,84,138,160,167
STORE_0016,P,300.49,290.67,70,1,143,143,143,179,293,342,355
STORE_0017,P,313.88,184.1,82,3,142,142,142,178,290,338,351
STORE_0018,P,288.92,98.95,95,3,61,61,61,76,124,145,151
STORE_0019,P,433.81,15.89,94,3,127,127,127,158,259,302,313
STORE_0020,P,62.22,165.1,80,1,146,146,146,182,298,347,360
STORE_0021,P,391.49,294.86,95,3,101,101,101,126,206,240,249
STORE_0022,P,207.13,172.02,80,2,129,129,129,161,264,307,319
STORE_0023,P,325.36,193.97,91,3,85,85,85,106,174,203,211
STORE_0024,P,302.73,157.22,87,3,109,109,109,136,223,260,270
STORE_0025,P,348.39,263.41,76,2,94,94,94,118,192,224,233
STORE_0026,P,203.51,315.32,90,3,50,50,50,63,103,120,124
STORE_0027,P,279.83,283.74,120,2,97,97,97,121,198,230,239
STORE_0028,P,168.37,147.75,79,2,113,113,113,141,231,269,279
STORE_0029,P,235.56,18.78,113,1,92,92,92,115,188,219,227
STORE_0030,P,482.32,283.92,77,3,85,85,85,107,175,203,211
STORE_0031,P,33.42,132.87,86,3,138,138,138,172,282,328,341
STORE_0032,P,271.21,450.83,74,1,98,98,98,122,200,233,242
STORE_0033,P,265.02,105.56,73,1,58,58,58,73,119,139,144
STORE_0034,P,257.23,118.36,77,2,82,82,82,103,168,196,204
STORE_0035,P,447.28,86.4,113,1,149,149,149,186,304,355,368
STORE_0036,M,288.77,95.53,134,3,748,748,748,795,1449,1926,2138
STORE_0037,M,225.81,193.17,159,3,327,327,327,348,634,842,935
STORE_0038,M,229.11,296.41,136,5,735,735,735,782,1424,1893,2101
STORE_0039,M,250.75,214.86,130,3,429,429,429,456,830,1103,1225
STORE_0040,M,427.99,168.5,148,4,127,127,127,135,246,327,363
STORE_0041,M,182.21,392.59,146,3,300,300,300,319,581,773,858
STORE_0042,M,471.65,224.62,148,5,184,184,184,195,356,473,525
STORE_0043,M,322.63,318.21,133,5,443,443,443,471,859,1141,1267
STORE_0044,M,257.91,66.9,142,3,229,229,229,244,444,590,655
STORE_0045,M,500.0,0.0,138,4,173,173,173,184,336,446,495
STORE_0046,M,245.07,0.0,180,5,688,688,688,732,1333,1772,1967
STORE_0047,M,375.84,201.14,143,4,288,288,288,306,557,741,822
STORE_0048,G,471.42,0.0,200,5,922,922,922,922,1613,2359,2842
STORE_0049,G,275.61,83.58,210,5,567,567,567,567,992,1451,1748
STORE_0050,G,418.42,188.75,205,6,1471,1471,1471,1471,2574,3764,4535
