store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,254.14,96.67,120,3,113,113,113,141,231,269,279
STORE_0002,P,469.16,120.99,102,3,131,131,131,164,268,313,325
STORE_0003,P,391.29,267.82,95,2,57,57,57,71,116,135,140
STORE_0004,P,84.53,107.48,60,1,132,132,132,165,270,315,327
STORE_0005,P,441.93,26.51,75,3,129,129,129,161,264,307,319
STORE_0006,P,175.31,202.13,106,3,60,60,60,75,122,142,148
STORE_0007,P,184.39,141.07,98,2,115,115,115,144,235,274,284
STORE_0008,M,315.34,25.52,173,5,526,526,526,559,1018,1353,1502
STORE_0009,M,268.01,143.52,136,4,545,545,545,579,1056,1403,1558
STORE_0010,G,309.57,137.21,211,6,1247,1247,1247,1247,2183,3192,3845
