store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,497.26,470.77,105,2,145,145,145,181,296,345,358
STORE_0002,P,330.07,220.17,63,3,62,62,62,77,127,148,153
STORE_0003,P,303.69,276.01,82,1,127,127,127,159,259,302,314
STORE_0004,P,97.22,68.05,78,2,149,149,149,186,305,355,369
STORE_0005,P,441.25,128.51,99,3,120,120,120,150,246,286,297
STORE_0006,P,268.17,473.11,109,3,106,106,106,133,217,253,262
STORE_0007,P,229.02,150.29,71,2,108,108,108,135,221,258,267
STORE_0008,P,464.73,378.45,93,3,116,116,116,145,237,276,287
STORE_0009,P,333.45,306.6,95,3,65,65,65,81,133,155,161
STORE_0010,P,46.7,202.88,97,3,84,84,84,105,171,199,207
STORE_0011,P,346.04,387.49,92,1,143,143,143,179,292,341,354
STORE_0012,P,63.2,466.54,71,1,111,111,111,139,228,265,275
STORE_0013,P,151.42,198.28,90,3,82,82,82,103,168,196,203
STORE_0014,P,124.57,63.08,80,3,112,112,112,140,229,267,277
STORE_0015,P,232.71,69.36,86,2,52,52,52,64,105,123,127
STORE_0016,P,64.92,73.16,107,2,103,103,103,129,211,245,255
STORE_0017,P,364.57,240.42,84,3,135,135,135,169,276,321,334
STORE_0018,P,138.4,428.28,90,3,78,78,78,97,159,185,192
STORE_0019,P,167.29,54.97,73,2,70,70,70,88,144,168,174
STORE_0020,P,88.1,27.84,65,1,89,89,89,112,183,213,221
STORE_0021,P,489.7,287.76,78,3,80,80,80,100,163,190,197
STORE_0022,P,62.57,224.02,84,2,74,74,74,92,151,176,183
STORE_0023,P,175.15,145.35,77,1,128,128,128,160,262,305,317
STORE_0024,P,95.89,197.55,105,2,106,106,106,133,217,253,262
STORE_0025,P,142.66,1.14,82,3,60,60,60,75,122,142,148
STORE_0026,P,188.98,484.7,85,3,116,116,116,145,237,276,287
STORE_0027,P,141.35,136.72,60,3,91,91,91,114,187,218,226
STORE_0028,P,285.48,26.03,72,3,77,77,77,96,157,183,189
STORE_0029,P,226.15,485.61,66,2,85,85,85,106,173,202,210
STORE_0030,P,302.41,80.06,82,3,147,147,147,184,301,351,365
STORE_0031,P,49.34,161.2,83,1,143,143,143,178,291,339,352
STORE_0032,P,412.76,180.67,96,1,76,76,76,95,155,180,187
STORE_0033,P,160.2,497.81,78,1,136,136,136,170,278,324,336
STORE_0034,P,369.99,225.08,71,1,70,70,70,88,143,167,173
STORE_0035,P,287.84,76.08,85,1,66,66,66,82,134,156,162
STORE_0036,P,403.7,32.15,115,3,103,103,103,129,212,246,256
STORE_0037,P,257.27,358.79,117,1,137,137,137,171,280,326,339
STORE_0038,P,278.95,382.41,79,2,79,79,79,99,162,189,197
STORE_0039,P,285.66,159.43,73,1,53,53,53,66,109,126,131
STORE_0040,P,207.48,494.88,70,2,55,55,55,69,113,132,137
STORE_0041,P,306.36,54.56,113,2,117,117,117,146,239,278,289
STORE_0042,P,159.92,442.3,84,1,93,93,93,116,190,222,230
STORE_0043,P,151.0,459.3,86,1,70,70,70,87,143,166,173
STORE_0044,P,81.62,146.02,64,2,57,57,57,71,116,136,141
STORE_0045,P,251.12,174.65,81,1,129,129,129,161,263,306,318
STORE_0046,P,61.97,46.75,88,2,57,57,57,72,117,137,142
STORE_0047,P,15.4,96.86,63,3,135,135,135,169,276,322,334
