store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,106.54,304.11,74,3,95,95,95,119,194,226,235
STORE_0002,P,377.47,228.54,67,1,86,86,86,108,176,205,213
STORE_0003,P,60.92,29.73,87,2,147,147,147,183,299,349,362
STORE_0004,P,376.76,359.23,111,2,63,63,63,78,128,149,155
STORE_0005,P,89.46,498.67,113,2,123,123,123,154,252,293,305
STORE_0006,P,273.75,407.21,92,3,113,113,113,141,230,268,278
STORE_0007,P,95.12,76.83,88,2,63,63,63,78,128,149,155
STORE_0008,P,40.74,144.79,94,1,83,83,83,103,169,197,204
STORE_0009,P,472.93,27.09,112,3,104,104,104,130,213,248,258
STORE_0010,P,18.48,27.94,69,2,77,77,77,97,158,184,191
STORE_0011,P,297.6,83.57,96,1,57,57,57,72,117,136,142
STORE_0012,P,207.72,137.11,79,3,144,144,144,180,294,342,355
STORE_0013,P,72.97,264.33,86,2,65,65,65,82,134,156,162
STORE_0014,P,131.88,120.2,76,1,143,143,143,178,292,340,353
STORE_0015,M,162.35,343.8,129,3,398,398,398,423,771,1025,1138
STORE_0016,M,0.0,0.0,149,4,576,576,576,612,1116,1483,1646
STORE_0017,M,29.08,0.0,151,5,372,372,372,396,721,959,1064
STORE_0018,M,218.74,0.0,120,5,186,186,186,198,361,479,532
STORE_0019,M,63.62,14.11,180,4,621,621,621,660,1202,1598,1773
STORE_0020,G,92.29,55.33,185,6,1005,1005,1005,1005,1759,2572,3098
