store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,469.86,124.16,91,3,87,87,87,108,177,206,214
STORE_0002,P,249.79,385.76,71,1,85,85,85,106,173,201,209
STORE_0003,P,2.94,414.47,104,1,148,148,148,185,302,352,365
STORE_0004,P,281.33,57.77,76,1,62,62,62,78,127,148,154
STORE_0005,P,466.47,23.89,96,1,84,84,84,104,171,199,206
STORE_0006,P,210.21,72.92,100,3,113,113,113,142,232,270,280
STORE_0007,P,383.03,159.12,99,3,149,149,149,186,304,354,367
STORE_0008,P,458.91,245.53,103,1,138,138,138,172,281,328,340
STORE_0009,P,258.23,438.38,82,3,71,71,71,89,145,169,176
STORE_0010,P,451.1,446.5,98,3,64,64,64,80,131,153,159
STORE_0011,P,424.83,320.74,74,1,146,146,146,183,299,348,361
STORE_0012,P,496.72,161.43,68,2,136,136,136,170,278,324,337
STORE_0013,P,402.8,14.37,81,1,126,126,126,158,258,300,312
STORE_0014,P,130.03,366.41,89,2,80,80,80,100,163,190,197
STORE_0015,M,179.3,102.65,157,5,229,229,229,244,444,591,656
STORE_0016,M,500.0,137.63,120,5,573,573,573,610,1111,1476,1639
STORE_0017,M,442.99,150.75,138,5,513,513,513,545,993,1320,1465
STORE_0018,M,500.0,0.0,164,5,562,562,562,597,1089,1447,1606
STORE_0019,M,377.33,310.57,129,5,600,600,600,638,1162,1545,1715
STORE_0020,G,8.95,357.72,215,6,1468,1468,1468,1468,2570,3757,4527
