store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,63.35,356.8,60,2,95,95,95,119,194,226,235
STORE_0002,P,171.11,111.87,93,2,100,100,100,125,204,238,247
STORE_0003,P,409.56,135.39,109,1,123,123,123,153,251,292,303
STORE_0004,P,355.57,135.79,81,1,90,90,90,113,185,215,223
STORE_0005,P,448.63,22.15,79,2,91,91,91,114,186,216,225
STORE_0006,P,422.79,294.75,70,1,126,126,126,158,258,300,312
STORE_0007,P,125.13,239.55,81,3,116,116,116,145,237,276,287
STORE_0008,P,157.36,190.56,76,1,97,97,97,122,199,232,241
STORE_0009,P,79.2,5.68,115,1,64,64,64,80,131,153,159
STORE_0010,P,178.79,218.09,82,3,106,106,106,132,216,251,261
STORE_0011,P,421.42,402.24,73,1,72,72,72,90,147,171,177
STORE_0012,P,166.93,247.87,92,3,78,78,78,98,160,186,193
STORE_0013,P,107.62,145.18,90,2,57,57,57,71,117,136,141
STORE_0014,P,303.23,84.19,92,3,150,150,150,187,306,357,370
STORE_0015,M,433.83,0.0,140,3,748,748,748,795,1448,1925,2136
STORE_0016,M,383.71,244.13,171,5,263,263,263,279,509,676,750
STORE_0017,M,87.19,74.32,161,5,255,255,255,271,494,657,729
STORE_0018,M,495.59,0.0,160,5,712,712,712,757,1380,1834,2035
STORE_0019,M,200.24,98.05,180,3,269,269,269,286,522,694,770
STORE_0020,G,228.53,329.62,184,5,1197,1197,1197,1197,2096,3064,3692
