store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,310.04,83.56,116,1,112,112,112,140,228,266,276
STORE_0002,P,200.95,145.13,94,3,113,113,113,141,231,269,280
STORE_0003,P,266.72,411.54,114,2,137,137,137,171,280,326,338
STORE_0004,P,319.25,1.98,99,1,143,143,143,179,293,341,354
STORE_0005,P,399.24,428.74,82,1,101,101,101,126,206,240,250
STORE_0006,P,212.58,61.25,77,1,94,94,94,117,191,223,231
STORE_0007,P,227.71,74.87,109,1,134,134,134,168,275,320,333
STORE_0008,P,477.09,6.46,78,1,120,120,120,151,246,287,298
STORE_0009,P,246.46,115.31,82,1,135,135,135,169,276,322,334
STORE_0010,P,475.43,322.65,71,2,143,143,143,178,291,340,353
STORE_0011,P,423.98,321.62,76,2,59,59,59,74,121,141,147
STORE_0012,P,483.31,482.31,82,1,59,59,59,74,121,141,146
STORE_0013,P,62.61,85.86,96,3,68,68,68,85,140,163,169
STORE_0014,P,99.93,23.92,95,3,139,139,139,174,285,332,345
STORE_0015,P,299.01,448.2,97,2,104,104,104,130,213,249,258
STORE_0016,P,469.09,298.58,92,1,88,88,88,111,181,211,219
STORE_0017,P,404.24,245.05,84,3,111,111,111,138,226,263,273
STORE_0018,P,370.08,354.94,112,3,126,126,126,158,258,300,312
STORE_0019,P,463.68,97.62,76,3,128,128,128,160,261,304,316
STORE_0020,P,248.81,424.31,89,1,102,102,102,128,209,243,252
STORE_0021,P,432.2,146.32,73,3,136,136,136,169,277,323,335
STORE_0022,P,137.57,45.38,74,3,84,84,84,105,171,200,207
STORE_0023,P,75.71,156.32,98,1,105,105,105,131,214,249,259
STORE_0024,P,238.71,256.85,96,1,60,60,60,75,123,143,149
STORE_0025,P,214.77,15.81,112,2,55,55,55,69,113,132,137
STORE_0026,P,47.98,385.41,80,1,136,136,136,170,279,325,337
STORE_0027,P,130.66,112.19,84,2,82,82,82,103,168,196,203
STORE_0028,P,324.75,409.98,60,2,126,126,126,158,258,301,312
STORE_0029,P,218.92,280.4,91,2,132,132,132,165,269,314,326
STORE_0030,P,164.42,235.43,105,1,66,66,66,83,136,158,164
STORE_0031,P,192.23,109.8,61,1,99,99,99,124,202,236,245
STORE_0032,P,365.77,181.91,61,1,108,108,108,135,221,258,268
STORE_0033,P,284.18,78.97,103,1,135,135,135,168,275,320,333
STORE_0034,P,14.03,65.72,111,2,94,94,94,118,193,225,233
STORE_0035,P,236.47,18.56,84,2,67,67,67,83,136,159,165
STORE_0036,P,300.43,463.31,72,1,130,130,130,163,267,311,323
STORE_0037,P,17.53,147.09,73,2,70,70,70,87,143,166,172
STORE_0038,P,21.24,36.99,90,1,140,140,140,175,287,334,347
STORE_0039,P,193.51,358.01,95,2,52,52,52,65,106,124,128
STORE_0040,P,117.68,477.55,91,1,105,105,105,131,214,250,259
STORE_0041,P,396.9,7.08,66,1,94,94,94,117,191,223,232
STORE_0042,P,211.61,362.93,79,3,143,143,143,179,293,341,354
STORE_0043,P,156.0,11.64,96,2,58,58,58,73,119,138,144
STORE_0044,P,213.71,476.27,109,3,91,91,91,113,185,216,224
STORE_0045,P,460.8,123.87,83,1,124,124,124,155,253,295,306
