store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,347.29,176.64,98,3,68,68,68,85,139,162,168
STORE_0002,P,21.13,125.94,103,2,147,147,147,184,301,351,364
STORE_0003,P,386.1,495.01,114,1,134,134,134,167,273,318,330
STORE_0004,P,413.83,152.89,113,1,144,144,144,180,294,342,355
STORE_0005,P,37.81,409.24,71,1,100,100,100,125,204,237,246
STORE_0006,P,209.86,487.96,86,2,124,124,124,155,253,295,306
STORE_0007,P,143.41,292.64,86,2,130,130,130,162,265,309,321
STORE_0008,P,155.71,215.18,80,3,113,113,113,141,231,269,279
STORE_0009,P,295.53,200.08,93,1,142,142,142,177,290,338,351
STORE_0010,P,458.8,257.7,78,2,73,73,73,92,150,175,182
STORE_0011,P,394.68,285.78,76,1,140,140,140,175,286,334,347
STORE_0012,P,108.56,191.33,102,2,59,59,59,73,120,139,145
STORE_0013,P,158.69,2.79,101,1,90,90,90,112,183,214,222
STORE_0014,P,257.25,253.68,82,2,133,133,133,166,272,316,329
STORE_0015,M,185.94,158.13,164,4,358,358,358,381,694,922,1024
STORE_0016,M,0.0,208.22,176,3,306,306,306,326,594,789,876
STORE_0017,M,257.74,48.16,151,4,192,192,192,204,372,495,549
STORE_0018,M,232.36,404.61,155,5,473,473,473,503,916,1217,1351
STORE_0019,M,428.46,98.82,133,3,566,566,566,601,1096,1457,1617
STORE_0020,G,171.3,145.18,189,5,551,551,551,551,964,1409,1697
