store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,151.7,414.09,73,3,51,51,51,63,103,121,125
STORE_0002,P,240.29,338.07,120,3,52,52,52,66,107,125,130
STORE_0003,P,304.28,363.66,95,3,125,125,125,156,255,297,308
STORE_0004,P,356.29,289.0,81,2,104,104,104,130,212,247,256
STORE_0005,P,435.07,142.94,112,1,79,79,79,99,162,188,196
STORE_0006,P,413.15,299.33,104,2,59,59,59,73,120,140,145
STORE_0007,P,281.68,12.29,66,3,104,104,104,131,213,249,258
STORE_0008,P,0.63,77.6,92,3,83,83,83,103,169,197,205
STORE_0009,P,186.17,189.91,105,3,126,126,126,158,259,301,313
STORE_0010,P,491.15,207.25,66,2,82,82,82,103,168,196,203
STORE_0011,P,210.64,27.47,71,1,131,131,131,164,268,312,324
STORE_0012,P,410.61,454.88,98,1,142,142,142,177,289,337,350
STORE_0013,P,262.04,118.85,102,1,82,82,82,102,167,194,202
STORE_0014,P,42.74,202.11,83,2,118,118,118,147,241,280,291
STORE_0015,M,246.62,116.33,158,5,186,186,186,198,361,480,532
STORE_0016,M,54.79,308.5,145,4,120,120,120,128,233,310,344
STORE_0017,M,40.37,81.65,135,4,331,331,331,352,641,852,946
STORE_0018,M,475.19,363.46,160,3,302,302,302,321,585,777,862
STORE_0019,M,470.72,217.14,140,4,395,395,395,420,765,1017,1129
STORE_0020,G,421.16,305.01,195,6,1133,1133,1133,1133,1983,2900,3493
