store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,175.62,0.94,101,3,52,52,52,65,106,124,129
STORE_0002,P,315.82,431.35,96,2,110,110,110,138,226,263,273
STORE_0003,P,460.51,75.82,106,3,59,59,59,73,120,140,145
STORE_0004,P,181.38,176.56,102,3,84,84,84,105,172,200,208
STORE_0005,P,490.8,95.61,88,1,132,132,132,165,269,314,326
STORE_0006,P,247.22,346.97,73,2,114,114,114,143,233,272,282
STORE_0007,P,233.73,96.06,115,2,132,132,132,164,269,313,325
STORE_0008,P,333.58,10.24,79,3,68,68,68,85,139,162,168
STORE_0009,P,279.23,8.13,85,3,130,130,130,163,266,310,322
STORE_0010,P,315.44,348.48,105,2,58,58,58,72,118,137,143
STORE_0011,P,408.26,200.21,85,3,103,103,103,129,212,246,256
STORE_0012,P,410.36,350.92,104,3,51,51,51,63,104,121,126
STORE_0013,P,53.28,187.31,97,1,126,126,126,158,258,300,312
STORE_0014,P,392.19,157.16,72,2,110,110,110,138,225,262,272
STORE_0015,P,159.4,404.33,100,1,118,118,118,147,240,280,291
STORE_0016,P,416.64,420.4,73,2,149,149,149,186,304,354,368
STORE_0017,P,58.69,219.21,118,1,119,119,119,148,243,283,294
STORE_0018,P,386.3,125.15,115,3,101,101,101,127,207,241,251
STORE_0019,P,448.83,277.37,94,2,62,62,62,78,127,148,154
STORE_0020,P,464.44,448.84,60,3,64,64,64,80,131,153,158
STORE_0021,P,209.97,493.51,87,1,144,144,144,181,295,344,357
STORE_0022,P,2.37,353.86,101,2,104,104,104,131,214,249,258
STORE_0023,P,266.57,370.89,85,1,114,114,114,142,232,271,281
STORE_0024,P,221.57,121.58,109,3,138,138,138,172,281,327,340
STORE_0025,P,37.34,59.92,109,2,96,96,96,119,195,228,236
STORE_0026,P,53.64,430.7,114,3,95,95,95,119,195,227,235
STORE_0027,P,374.57,363.99,100,3,100,100,100,124,203,237,246
STORE_0028,P,371.57,132.14,110,1,73,73,73,92,150,175,182
STORE_0029,P,96.87,78.8,95,3,105,105,105,131,215,250,260
STORE_0030,P,286.39,401.83,94,1,112,112,112,139,228,266,276
STORE_0031,P,352.15,375.33,92,1,67,67,67,84,137,159,166
STORE_0032,P,412.59,54.11,60,2,137,137,137,171,280,326,339
STORE_0033,P,294.26,205.44,88,1,90,90,90,112,184,214,222
STORE_0034,P,139.95,317.96,91,3,78,78,78,97,159,185,192
STORE_0035,P,389.77,94.12,83,3,71,71,71,88,144,168,175
STORE_0036,P,401.37,296.58,77,2,132,132,132,165,270,314,327
STORE_0037,P,24.67,406.96,103,1,74,74,74,93,151,176,183
STORE_0038,P,332.95,250.88,97,2,139,139,139,174,285,331,344
STORE_0039,P,425.07,366.42,76,1,106,106,106,132,216,252,262
STORE_0040,P,257.59,417.8,120,3,96,96,96,120,196,228,237
STORE_0041,P,21.9,437.04,97,3,103,103,103,129,211,246,255
STORE_0042,P,341.98,364.02,106,3,106,106,106,133,217,253,262
STORE_0043,P,327.51,138.57,86,1,50,50,50,63,103,120,125
STORE_0044,P,486.95,134.41,81,2,115,115,115,144,236,275,285
STORE_0045,P,22.8,189.53,85,2,86,86,86,108,176,205,213
STORE_0046,P,282.86,286.03,77,3,103,103,103,129,211,246,255
STORE_0047,P,24.56,167.68,92,3,140,140,140,176,287,334,347
STORE_0048,P,114.71,220.41,94,2,129,129,129,162,264,308,320
STORE_0049,P,258.42,436.75,116,3,53,53,53,67,109,127,132
STORE_0050,P,397.3,239.49,79,3,70,70,70,88,144,168,174
STORE_0051,P,31.65,142.26,90,1,94,94,94,118,193,225,233
STORE_0052,P,178.95,134.33,79,1,113,113,113,141,230,268,279
STORE_0053,P,50.6,38.12,91,2,94,94,94,118,192,224,232
STORE_0054,P,351.3,495.19,82,3,92,92,92,115,187,218,227
STORE_0055,P,158.27,179.12,106,1,146,146,146,183,299,348,361
STORE_0056,P,239.45,61.66,100,2,122,122,122,153,250,292,303
STORE_0057,P,479.11,151.76,80,1,74,74,74,93,152,177,184
STORE_0058,P,129.56,81.88,87,3,103,103,103,129,211,246,255
STORE_0059,P,392.9,170.22,96,1,124,124,124,156,254,296,308
STORE_0060,P,280.54,322.39,82,3,59,59,59,74,121,141,146
STORE_0061,P,203.76,16.93,83,1,149,149,149,187,306,356,370
STORE_0062,P,10.88,58.97,75,1,89,89,89,111,182,212,220
STORE_0063,P,326.87,109.47,99,3,74,74,74,92,151,175,182
STORE_0064,P,319.38,471.45,105,1,77,77,77,97,158,184,191
STORE_0065,P,452.95,34.82,87,3,66,66,66,83,136,158,164
STORE_0066,P,80.15,26.18,68,3,93,93,93,116,190,221,230
STORE_0067,P,100.63,36.09,102,3,135,135,135,169,276,321,333
STORE_0068,P,482.54,50.21,111,3,132,132,132,165,270,315,327
STORE_0069,P,410.8,164.06,109,2,69,69,69,86,140,163,170
STORE_0070,P,335.03,121.73,97,3,95,95,95,119,195,227,236
STORE_0071,M,73.99,0.0,151,5,648,648,648,689,1255,1668,1851
STORE_0072,M,180.17,111.58,159,3,177,177,177,188,342,455,505
STORE_0073,M,149.9,77.8,168,5,640,640,640,681,1240,1649,1830
STORE_0074,M,44.17,0.0,135,4,148,148,148,157,286,380,422
