store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,240.84,100.82,84,3,58,58,58,73,119,139,144
STORE_0002,P,499.33,101.06,66,2,67,67,67,84,137,160,166
STORE_0003,P,142.16,148.58,96,1,89,89,89,111,181,211,219
STORE_0004,P,433.55,70.43,96,3,80,80,80,100,164,191,198
STORE_0005,P,80.78,227.91,118,1,150,150,150,187,306,357,370
STORE_0006,P,129.58,357.36,89,3,136,136,136,170,278,324,336
STORE_0007,P,442.86,233.15,114,3,115,115,115,144,235,274,285
STORE_0008,M,360.24,300.48,162,4,480,480,480,511,930,1237,1373
STORE_0009,M,382.36,27.99,166,4,129,129,129,137,250,332,369
STORE_0010,G,500.0,106.67,180,5,638,638,638,638,1116,1632,1966
