store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,293.32,93.43,101,1,75,75,75,94,153,179,186
STORE_0002,P,353.23,484.48,115,2,61,61,61,76,124,145,150
STORE_0003,P,133.93,223.43,111,2,57,57,57,71,116,135,140
STORE_0004,P,470.42,100.17,74,2,124,124,124,155,253,294,306
STORE_0005,P,309.88,414.91,94,3,146,146,146,183,299,349,362
STORE_0006,P,70.29,80.02,105,1,52,52,52,65,106,123,128
STORE_0007,P,274.26,306.57,72,1,76,76,76,95,155,181,188
STORE_0008,P,466.06,436.19,67,3,134,134,134,168,274,320,332
STORE_0009,P,119.61,381.36,75,3,58,58,58,73,119,138,144
STORE_0010,P,99.45,76.82,83,2,79,79,79,99,162,188,196
STORE_0011,P,480.37,410.39,103,3,117,117,117,147,240,279,290
STORE_0012,P,489.68,258.57,68,3,80,80,80,100,164,191,198
STORE_0013,P,489.15,235.03,102,2,73,73,73,91,149,173,180
STORE_0014,P,80.97,477.28,83,3,114,114,114,142,233,271,282
STORE_0015,M,489.6,277.02,138,3,710,710,710,754,1374,1827,2028
STORE_0016,M,330.58,364.02,142,4,383,383,383,407,742,986,1094
STORE_0017,M,448.04,405.78,153,3,647,647,647,688,1253,1666,1849
STORE_0018,M,500.0,184.7,126,3,645,645,645,686,1250,1661,1843
STORE_0019,M,485.11,360.25,159,4,570,570,570,606,1105,1468,1630
STORE_0020,G,437.58,470.12,182,6,721,721,721,721,1262,1845,2223
