store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,248.94,197.34,82,3,54,54,54,68,110,129,134
STORE_0002,P,7.39,238.07,97,1,113,113,113,141,230,268,278
STORE_0003,P,86.01,23.24,97,3,66,66,66,82,134,156,162
STORE_0004,P,10.17,310.47,77,3,125,125,125,157,256,299,310
STORE_0005,P,451.47,385.44,67,1,125,125,125,156,255,297,309
STORE_0006,P,52.63,345.09,70,3,118,118,118,148,242,282,293
STORE_0007,P,128.18,153.3,93,2,57,57,57,72,117,136,141
STORE_0008,P,275.16,121.11,72,2,110,110,110,138,226,263,273
STORE_0009,P,106.79,482.12,111,1,118,118,118,147,240,280,291
STORE_0010,P,43.12,439.79,80,2,106,106,106,132,216,252,262
STORE_0011,P,392.4,212.44,93,3,101,101,101,126,206,240,249
STORE_0012,P,155.45,120.55,85,2,141,141,141,176,287,335,348
STORE_0013,P,234.01,359.38,63,1,86,86,86,107,175,204,212
STORE_0014,P,254.96,290.16,79,2,99,99,99,124,203,236,245
STORE_0015,P,492.65,486.85,62,3,81,81,81,102,166,193,201
STORE_0016,P,392.3,457.69,86,2,138,138,138,173,282,329,341
STORE_0017,P,385.79,425.04,97,3,63,63,63,79,129,150,156
STORE_0018,P,262.75,14.75,84,2,77,77,77,96,157,183,190
STORE_0019,P,385.26,59.66,87,2,120,120,120,150,246,287,298
STORE_0020,P,336.48,497.29,92,3,70,70,70,87,142,166,172
STORE_0021,P,473.87,360.63,85,2,77,77,77,96,157,184,191
STORE_0022,P,109.4,72.7,115,2,113,113,113,142,232,270,280
STORE_0023,P,426.37,447.69,91,3,144,144,144,179,293,342,355
STORE_0024,P,315.45,453.04,92,3,130,130,130,162,265,309,321
STORE_0025,P,61.1,92.79,103,1,105,105,105,131,214,249,259
STORE_0026,P,39.03,10.4,72,3,131,131,131,163,267,311,323
STORE_0027,P,55.74,160.23,99,3,68,68,68,85,139,162,168
STORE_0028,P,155.45,181.84,112,2,61,61,61,76,124,145,151
STORE_0029,P,84.08,474.79,99,3,113,113,113,141,231,269,280
STORE_0030,P,440.36,285.84,103,1,122,122,122,152,249,290,301
STORE_0031,P,101.35,2.56,94,2,74,74,74,92,151,175,182
STORE_0032,P,470.98,158.51,78,3,86,86,86,107,175,204,211
STORE_0033,P,129.67,56.46,66,3,148,148,148,185,303,353,367
