store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,395.49,290.71,93,2,149,149,149,186,304,354,368
STORE_0002,P,421.33,281.74,98,3,101,101,101,126,207,241,250
STORE_0003,P,31.44,361.87,60,3,106,106,106,132,216,251,261
STORE_0004,P,90.35,146.97,82,1,132,132,132,165,270,315,327
STORE_0005,P,51.61,412.88,87,2,97,97,97,121,199,231,240
STORE_0006,P,450.63,148.77,66,1,71,71,71,89,145,169,176
STORE_0007,P,128.97,180.75,93,3,92,92,92,114,187,218,226
STORE_0008,M,32.01,422.45,170,5,502,502,502,534,972,1292,1434
STORE_0009,M,7.07,394.75,150,4,284,284,284,302,551,732,813
STORE_0010,G,0.0,429.74,201,6,675,675,675,675,1182,1728,2082
