store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,194.11,458.2,84,1,62,62,62,78,127,148,154
STORE_0002,P,278.94,458.28,94,2,108,108,108,135,221,258,268
STORE_0003,P,425.99,359.15,101,2,119,119,119,149,243,283,294
STORE_0004,P,2.83,410.73,105,3,86,86,86,108,177,206,214
STORE_0005,P,315.33,465.82,67,2,78,78,78,98,160,187,194
STORE_0006,P,45.39,390.88,67,1,105,105,105,132,216,251,261
STORE_0007,P,350.57,187.2,75,2,123,123,123,154,251,293,304
STORE_0008,P,498.56,141.21,104,1,99,99,99,124,202,236,245
STORE_0009,P,471.47,469.1,96,1,112,112,112,141,230,268,278
STORE_0010,P,158.15,25.81,76,1,97,97,97,122,199,232,240
STORE_0011,P,358.95,5.98,80,2,119,119,119,149,243,283,294
STORE_0012,P,430.31,179.9,93,3,51,51,51,64,105,122,126
STORE_0013,P,80.01,200.6,83,3,127,127,127,159,260,303,315
STORE_0014,P,490.63,219.87,99,3,110,110,110,137,224,261,271
STORE_0015,P,180.68,191.88,91,3,56,56,56,70,114,133,138
STORE_0016,P,53.04,236.4,84,1,109,109,109,137,224,261,270
STORE_0017,P,18.54,376.07,106,3,133,133,133,167,273,318,330
STORE_0018,P,204.77,397.72,94,1,78,78,78,97,159,185,192
STORE_0019,P,160.65,401.23,66,3,116,116,116,145,237,276,286
STORE_0020,P,399.63,29.09,75,1,66,66,66,82,135,157,163
STORE_0021,P,266.91,415.41,83,3,120,120,120,151,246,287,298
STORE_0022,P,190.39,245.24,103,2,143,143,143,178,292,340,353
STORE_0023,P,138.09,271.27,84,1,56,56,56,70,114,133,138
STORE_0024,P,88.84,367.83,94,3,73,73,73,91,149,174,180
STORE_0025,P,393.74,144.99,108,2,92,92,92,115,187,218,227
STORE_0026,P,331.08,44.93,61,1,90,90,90,112,184,214,222
STORE_0027,P,423.06,92.52,60,3,118,118,118,148,241,281,292
STORE_0028,P,225.5,108.96,86,3,121,121,121,152,248,289,300
STORE_0029,P,334.29,469.57,94,1,149,149,149,186,305,355,369
STORE_0030,P,286.57,301.55,94,3,98,98,98,122,199,232,241
STORE_0031,P,265.57,318.33,77,2,139,139,139,173,283,330,343
STORE_0032,P,99.15,185.88,96,3,115,115,115,144,235,274,284
STORE_0033,P,495.6,10.13,110,1,120,120,120,150,246,287,298
STORE_0034,P,225.16,417.91,93,3,84,84,84,105,171,199,207
STORE_0035,P,311.11,192.88,83,1,73,73,73,91,148,173,180
STORE_0036,P,67.2,222.21,106,3,64,64,64,79,130,151,157
STORE_0037,P,190.51,85.25,66,2,139,139,139,174,285,332,345
STORE_0038,P,382.88,112.93,99,2,138,138,138,172,281,328,340
STORE_0039,P,294.89,401.06,82,3,99,99,99,124,203,237,246
STORE_0040,P,397.67,192.69,93,1,102,102,102,128,209,244,253
STORE_0041,P,352.77,296.07,95,3,96,96,96,120,196,228,237
STORE_0042,P,150.71,450.88,86,2,135,135,135,169,277,322,335
STORE_0043,P,268.42,145.76,67,1,129,129,129,161,264,307,319
STORE_0044,P,36.38,7.26,103,2,134,134,134,167,274,319,331
STORE_0045,P,402.97,410.82,85,1,149,149,149,186,304,354,367
STORE_0046,P,412.17,322.83,107,1,134,134,134,168,274,320,332
