store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,321.82,200.01,87,2,131,131,131,164,268,312,324
STORE_0002,P,424.92,250.9,93,3,143,143,143,179,293,341,354
STORE_0003,P,101.94,286.96,89,2,115,115,115,144,236,275,285
STORE_0004,P,323.29,9.87,76,3,108,108,108,136,222,258,268
STORE_0005,P,162.96,227.96,79,2,119,119,119,149,244,284,295
STORE_0006,P,250.81,283.75,92,2,105,105,105,131,214,249,259
STORE_0007,P,350.39,276.03,92,1,100,100,100,125,205,239,248
STORE_0008,P,483.34,308.1,91,3,118,118,118,148,242,281,292
STORE_0009,P,155.23,61.47,60,3,77,77,77,97,158,184,191
STORE_0010,P,260.63,116.42,60,2,115,115,115,144,235,274,284
STORE_0011,P,371.2,356.97,102,2,65,65,65,81,132,154,160
STORE_0012,P,47.31,292.22,95,1,113,113,113,142,231,270,280
STORE_0013,P,227.54,214.76,100,2,105,105,105,132,215,251,261
STORE_0014,P,492.42,26.79,95,1,117,117,117,146,239,279,289
STORE_0015,M,107.85,56.38,156,3,222,222,222,236,431,572,635
STORE_0016,M,500.0,264.37,153,4,309,309,309,328,599,795,883
STORE_0017,M,438.4,153.94,163,4,418,418,418,445,810,1077,1196
STORE_0018,M,271.87,441.32,162,5,722,722,722,767,1398,1858,2062
STORE_0019,M,464.21,16.58,153,5,675,675,675,718,1307,1738,1929
STORE_0020,G,313.99,422.33,229,6,829,829,829,829,1451,2122,2556
