store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,25.68,311.7,107,2,88,88,88,110,180,209,217
STORE_0002,P,69.1,319.61,97,2,58,58,58,72,118,137,143
STORE_0003,P,58.72,358.84,97,2,76,76,76,96,156,182,189
STORE_0004,P,342.63,154.34,94,3,78,78,78,98,160,187,194
STORE_0005,P,229.65,301.34,99,2,73,73,73,92,150,175,182
STORE_0006,P,464.29,130.23,88,1,53,53,53,67,109,127,132
STORE_0007,P,155.92,282.66,105,3,147,147,147,184,301,351,364
STORE_0008,P,365.51,22.85,97,3,110,110,110,138,225,262,272
STORE_0009,P,0.75,205.18,113,2,135,135,135,169,276,322,334
STORE_0010,P,454.1,371.18,97,3,56,56,56,70,115,134,139
STORE_0011,P,319.78,164.34,78,2,106,106,106,133,217,253,262
STORE_0012,P,249.93,330.93,84,3,85,85,85,106,174,203,210
STORE_0013,P,113.68,332.45,88,1,149,149,149,186,305,355,368
STORE_0014,P,136.21,76.11,96,1,113,113,113,141,231,269,280
STORE_0015,M,0.0,424.86,163,3,549,549,549,583,1063,1413,1568
STORE_0016,M,0.0,452.84,142,5,434,434,434,462,841,1118,1241
STORE_0017,M,51.34,107.39,143,4,492,492,492,523,952,1265,1405
STORE_0018,M,334.07,183.87,142,3,277,277,277,294,536,712,791
STORE_0019,M,134.86,418.44,123,3,268,268,268,285,520,691,767
STORE_0020,G,313.44,121.32,189,6,1128,1128,1128,1128,1974,2886,3477
