store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,43.03,360.87,61,3,116,116,116,144,236,275,286
STORE_0002,P,245.58,241.69,101,1,114,114,114,143,233,272,282
STORE_0003,P,135.52,18.71,96,1,122,122,122,152,248,289,300
STORE_0004,P,68.27,136.42,109,3,134,134,134,168,275,320,332
STORE_0005,P,65.59,113.9,100,2,105,105,105,131,215,250,260
STORE_0006,P,51.93,456.56,99,3,62,62,62,78,127,148,154
STORE_0007,P,402.62,55.51,82,3,150,150,150,187,306,357,371
STORE_0008,P,341.59,179.24,100,3,50,50,50,63,103,120,124
STORE_0009,P,159.31,441.4,84,2,75,75,75,93,152,177,184
STORE_0010,P,464.84,327.23,91,3,79,79,79,99,162,189,196
STORE_0011,P,39.25,261.82,66,1,55,55,55,69,113,132,137
STORE_0012,P,283.13,48.99,82,1,55,55,55,69,112,131,136
STORE_0013,P,223.18,420.62,84,3,66,66,66,83,135,158,164
STORE_0014,P,467.18,289.01,82,3,119,119,119,148,243,283,294
STORE_0015,M,321.33,365.45,148,4,498,498,498,530,966,1283,1424
STORE_0016,M,94.08,320.83,142,5,356,356,356,378,689,916,1017
STORE_0017,M,289.93,357.12,149,4,182,182,182,193,352,467,519
STORE_0018,M,26.64,107.99,159,4,472,472,472,502,914,1215,1348
STORE_0019,M,0.0,22.0,143,5,661,661,661,702,1279,1701,1888
STORE_0020,G,67.62,330.5,202,5,694,694,694,694,1215,1777,2141
