store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,209.8,198.86,108,1,147,147,147,184,301,351,364
STORE_0002,P,164.29,84.07,99,3,79,79,79,98,161,187,195
STORE_0003,P,461.75,40.83,105,2,100,100,100,125,204,238,247
STORE_0004,P,299.48,48.14,80,3,56,56,56,70,114,133,138
STORE_0005,P,423.43,382.42,85,2,88,88,88,110,180,209,217
STORE_0006,P,191.06,476.13,98,3,72,72,72,90,148,172,179
STORE_0007,P,330.82,402.87,78,1,99,99,99,124,203,236,245
STORE_0008,P,190.83,275.36,80,1,145,145,145,181,297,346,359
STORE_0009,P,125.97,273.06,95,1,82,82,82,102,167,194,202
STORE_0010,P,164.96,350.98,90,3,105,105,105,131,215,250,260
STORE_0011,P,11.87,292.15,84,2,124,124,124,155,254,295,307
STORE_0012,P,347.16,280.93,98,3,103,103,103,129,211,245,255
STORE_0013,P,358.68,55.78,119,3,71,71,71,89,146,170,176
STORE_0014,P,97.64,229.38,107,1,57,57,57,72,117,137,142
STORE_0015,P,268.96,284.07,84,2,107,107,107,133,218,254,263
STORE_0016,P,2.22,161.09,107,1,119,119,119,148,242,282,293
STORE_0017,P,447.39,239.29,81,1,129,129,129,161,263,306,318
STORE_0018,P,408.48,459.94,85,2,102,102,102,127,208,243,252
STORE_0019,P,93.42,127.18,76,2,142,142,142,178,291,339,352
STORE_0020,P,374.92,158.32,78,3,53,53,53,66,108,126,131
STORE_0021,P,230.26,372.73,99,1,124,124,124,155,254,296,307
STORE_0022,P,278.85,55.66,104,3,90,90,90,113,185,215,224
STORE_0023,P,351.23,481.32,119,3,59,59,59,74,121,141,146
STORE_0024,P,162.92,142.26,81,3,93,93,93,116,190,222,230
STORE_0025,P,19.08,386.86,80,3,128,128,128,160,262,305,317
STORE_0026,P,459.29,170.4,80,2,71,71,71,89,146,170,176
STORE_0027,P,363.18,107.02,61,1,149,149,149,186,305,355,368
STORE_0028,P,307.2,233.08,89,1,116,116,116,145,237,276,287
STORE_0029,P,256.05,183.15,93,3,142,142,142,178,291,339,352
STORE_0030,P,306.78,347.79,82,1,72,72,72,90,147,171,177
STORE_0031,P,155.92,301.07,84,1,91,91,91,114,187,217,226
STORE_0032,P,423.96,207.51,106,1,104,104,104,130,213,248,257
STORE_0033,P,104.26,163.31,74,2,75,75,75,94,153,179,186
STORE_0034,P,347.83,216.28,82,2,133,133,133,166,271,316,328
STORE_0035,P,197.69,407.97,82,1,71,71,71,89,146,170,176
STORE_0036,P,103.05,182.48,96,3,142,142,142,178,291,339,352
STORE_0037,P,165.73,120.63,78,3,107,107,107,134,220,256,266
STORE_0038,P,494.14,94.13,77,1,147,147,147,184,301,351,364
STORE_0039,P,111.83,87.65,78,2,73,73,73,91,149,174,181
STORE_0040,P,178.54,80.82,97,3,58,58,58,72,119,138,143
STORE_0041,P,107.41,287.86,84,3,65,65,65,81,133,155,161
STORE_0042,P,430.13,306.06,77,2,65,65,65,81,133,155,161
STORE_0043,P,181.06,343.47,62,1,113,113,113,141,231,270,280
STORE_0044,P,490.84,302.26,88,2,104,104,104,130,213,248,257
STORE_0045,P,26.28,125.48,89,1,51,51,51,64,104,121,126
STORE_0046,P,312.36,455.86,96,3,92,92,92,114,187,218,226
STORE_0047,P,352.7,249.66,80,3,103,103,103,129,210,245,255
STORE_0048,P,262.85,19.85,109,1,73,73,73,91,149,173,180
STORE_0049,P,76.21,246.59,94,3,127,127,127,159,260,303,314
STORE_0050,P,11.82,374.75,87,3,114,114,114,143,233,272,282
STORE_0051,P,190.75,377.55,104,2,81,81,81,101,165,193,200
STORE_0052,P,361.78,388.22,89,2,118,118,118,147,241,280,291
STORE_0053,P,231.28,179.39,88,1,140,140,140,175,287,334,347
STORE_0054,P,367.8,310.38,82,3,85,85,85,106,173,202,210
STORE_0055,P,258.75,8.52,60,2,116,116,116,145,237,276,286
STORE_0056,P,485.22,488.63,82,1,144,144,144,180,294,342,356
STORE_0057,P,78.72,471.83,97,1,93,93,93,117,191,222,231
STORE_0058,P,60.55,480.62,118,2,131,131,131,164,268,312,324
STORE_0059,P,312.11,134.18,76,3,67,67,67,84,137,160,166
STORE_0060,P,417.19,222.83,94,2,118,118,118,148,242,282,292
STORE_0061,P,411.74,272.86,67,2,148,148,148,186,304,354,367
STORE_0062,P,150.09,92.2,77,3,93,93,93,117,191,223,231
STORE_0063,P,295.93,425.35,79,1,147,147,147,184,301,350,364
STORE_0064,P,430.12,60.89,64,2,89,89,89,111,182,212,220
STORE_0065,P,255.66,160.04,90,2,61,61,61,76,124,144,150
STORE_0066,P,54.23,340.4,74,2,87,87,87,108,177,206,214
STORE_0067,P,312.56,86.67,95,1,66,66,66,82,134,156,162
STORE_0068,P,256.48,347.37,100,1,117,117,117,146,239,278,289
STORE_0069,P,108.36,490.94,93,2,94,94,94,118,193,225,233
STORE_0070,P,68.58,101.27,99,2,119,119,119,148,242,282,293
STORE_0071,M,348.78,500.0,156,5,672,672,672,714,1301,1729,1920
STORE_0072,M,29.28,305.07,156,5,557,557,557,592,1078,1433,1591
STORE_0073,M,353.5,85.58,140,3,248,248,248,263,480,638,708
STORE_0074,M,167.05,131.76,162,5,610,610,610,649,1182,1572,1744
STORE_0075,M,257.8,143.94,126,4,589,589,589,627,1142,1517,1684
STORE_0076,M,35.37,429.81,147,5,379,379,379,403,734,975,1082
STORE_0077,M,420.11,204.54,144,4,560,560,560,596,1085,1443,1601
STORE_0078,M,196.2,202.24,154,5,295,295,295,314,571,759,843
STORE_0079,M,234.93,0.0,153,4,382,382,382,406,740,984,1092
STORE_0080,M,89.08,126.1,139,4,354,354,354,376,685,910,1010
STORE_0081,M,360.7,297.74,146,4,441,441,441,469,854,1135,1260
STORE_0082,M,385.71,173.6,139,3,278,278,278,295,538,715,794
STORE_0083,M,500.0,96.88,161,5,294,294,294,313,570,757,841
STORE_0084,M,46.69,401.58,174,5,726,726,726,772,1407,1870,2076
STORE_0085,M,239.28,360.22,163,3,696,696,696,740,1348,1792,1989
STORE_0086,M,244.22,147.27,135,5,115,115,115,122,223,296,329
STORE_0087,M,388.41,0.0,159,3,339,339,339,360,656,872,968
STORE_0088,M,80.18,146.87,144,3,144,144,144,153,279,371,411
STORE_0089,M,478.67,104.06,167,3,651,651,651,692,1261,1676,1861
STORE_0090,M,0.0,273.47,168,4,341,341,341,362,660,877,974
STORE_0091,M,500.0,175.11,137,5,505,505,505,537,978,1300,1443
STORE_0092,M,375.99,121.68,129,3,599,599,599,637,1160,1542,1712
STORE_0093,M,330.55,190.18,154,4,374,374,374,398,725,964,1070
STORE_0094,M,141.92,166.85,124,3,515,515,515,548,998,1326,1472
STORE_0095,M,165.46,430.72,120,3,299,299,299,318,579,770,855
STORE_0096,G,328.86,109.95,239,5,1253,1253,1253,1253,2193,3206,3863
STORE_0097,G,173.14,290.22,224,6,1486,1486,1486,1486,2601,3802,4581
STORE_0098,G,232.41,67.48,207,5,937,937,937,937,1640,2398,2889
STORE_0099,G,405.24,491.48,240,5,1404,1404,1404,1404,2457,3592,4328
STORE_0100,G,296.52,0.0,233,5,889,889,889,889,1556,2275,2741
