store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,2.57,88.27,74,3,121,121,121,152,248,289,300
STORE_0002,P,197.4,494.69,88,3,122,122,122,152,249,290,301
STORE_0003,P,101.86,282.08,67,1,78,78,78,98,160,186,194
STORE_0004,P,487.83,230.69,68,1,86,86,86,108,176,205,213
STORE_0005,P,251.94,331.83,84,3,89,89,89,111,181,211,219
STORE_0006,P,296.01,49.86,81,1,143,143,143,179,292,341,354
STORE_0007,P,250.3,170.46,94,3,134,134,134,167,273,318,331
STORE_0008,P,441.05,34.21,97,1,62,62,62,78,127,148,154
STORE_0009,P,262.86,43.71,81,3,125,125,125,156,255,298,309
STORE_0010,P,128.67,283.77,120,2,129,129,129,161,264,307,319
STORE_0011,P,3.67,437.05,96,1,60,60,60,75,123,144,149
STORE_0012,P,37.13,276.47,77,2,101,101,101,126,206,240,249
STORE_0013,P,425.1,167.25,88,2,137,137,137,171,279,325,338
STORE_0014,P,63.85,380.41,96,3,82,82,82,103,168,195,203
STORE_0015,P,377.59,484.46,95,3,125,125,125,156,255,297,308
STORE_0016,P,287.93,383.76,84,2,120,120,120,150,245,285,296
STORE_0017,P,127.15,492.38,86,1,118,118,118,147,241,281,292
STORE_0018,P,432.88,454.6,98,2,118,118,118,147,240,280,291
STORE_0019,P,445.72,402.64,103,1,56,56,56,70,115,134,139
STORE_0020,P,126.54,316.9,60,1,91,91,91,114,186,216,225
STORE_0021,P,84.9,493.5,83,3,60,60,60,75,122,142,148
STORE_0022,P,168.9,50.03,79,1,101,101,101,127,207,242,251
STORE_0023,P,387.64,472.22,65,3,77,77,77,96,158,184,191
STORE_0024,P,466.4,160.27,77,3,75,75,75,93,153,178,185
STORE_0025,P,62.1,314.82,75,2,85,85,85,107,175,204,211
STORE_0026,P,373.64,336.54,94,1,98,98,98,123,201,235,244
STORE_0027,P,71.46,40.32,100,1,85,85,85,107,175,203,211
STORE_0028,P,427.5,34.73,101,1,119,119,119,149,243,284,294
STORE_0029,P,157.57,140.53,110,1,138,138,138,173,283,330,342
STORE_0030,P,22.47,414.26,79,2,79,79,79,99,162,188,196
STORE_0031,P,331.48,466.62,75,3,144,144,144,180,295,343,357
STORE_0032,P,386.74,4.46,83,1,54,54,54,68,111,130,135
STORE_0033,P,139.91,330.98,96,3,92,92,92,115,188,219,227
STORE_0034,P,45.4,4.96,60,3,114,114,114,142,233,271,282
STORE_0035,P,453.95,136.9,94,2,112,112,112,141,230,268,278
STORE_0036,P,145.52,86.87,90,2,122,122,122,153,250,291,302
STORE_0037,P,489.55,405.18,81,2,131,131,131,163,267,311,323
STORE_0038,P,296.7,244.03,86,3,77,77,77,96,157,183,190
STORE_0039,P,340.39,250.51,78,1,76,76,76,95,155,181,188
STORE_0040,P,319.36,90.61,97,3,131,131,131,164,268,313,325
STORE_0041,P,235.3,248.11,89,3,97,97,97,121,198,230,239
STORE_0042,P,143.63,264.4,85,3,82,82,82,103,168,196,204
STORE_0043,P,313.68,44.05,112,1,58,58,58,73,119,138,144
STORE_0044,P,157.67,52.22,60,3,122,122,122,152,248,289,301
STORE_0045,P,149.01,301.01,120,3,56,56,56,71,115,135,140
STORE_0046,P,338.08,104.1,104,2,99,99,99,123,202,235,244
STORE_0047,P,15.4,232.07,60,3,63,63,63,79,129,150,156
STORE_0048,P,433.68,439.42,96,3,90,90,90,113,184,214,223
STORE_0049,P,192.7,24.08,88,3,97,97,97,121,198,231,240
STORE_0050,P,208.55,456.02,95,1,112,112,112,140,229,266,277
STORE_0051,P,1.58,239.46,101,3,54,54,54,68,111,129,134
STORE_0052,P,129.57,344.91,85,1,86,86,86,108,177,206,214
STORE_0053,P,80.42,319.67,89,2,67,67,67,83,136,158,164
STORE_0054,P,107.53,292.67,86,1,76,76,76,95,155,180,187
STORE_0055,P,351.29,33.74,84,1,150,150,150,187,306,357,371
STORE_0056,P,307.95,346.57,89,1,131,131,131,163,267,311,323
STORE_0057,P,199.69,108.37,75,2,110,110,110,137,224,261,271
STORE_0058,P,150.58,32.64,96,1,55,55,55,69,113,131,136
STORE_0059,P,381.46,444.35,96,2,144,144,144,180,295,343,356
STORE_0060,P,312.84,372.49,116,3,82,82,82,103,168,196,203
STORE_0061,P,304.57,140.33,91,1,93,93,93,116,189,221,229
STORE_0062,P,7.01,278.94,82,2,113,113,113,141,231,269,280
STORE_0063,P,105.67,443.68,92,3,57,57,57,71,116,135,140
STORE_0064,P,102.7,156.95,91,2,98,98,98,123,201,234,243
STORE_0065,P,246.09,398.77,100,2,69,69,69,86,140,163,170
STORE_0066,P,246.53,155.7,86,3,65,65,65,81,132,154,160
STORE_0067,P,215.07,191.2,103,2,132,132,132,165,270,315,327
STORE_0068,P,22.88,72.16,104,2,76,76,76,95,156,182,189
STORE_0069,P,316.23,280.89,73,3,138,138,138,173,283,329,342
STORE_0070,P,458.43,241.27,75,2,96,96,96,120,197,229,238
STORE_0071,M,161.17,452.25,164,4,706,706,706,750,1367,1817,2017
STORE_0072,M,352.19,0.0,134,3,238,238,238,253,461,613,680
STORE_0073,M,485.6,340.71,149,4,712,712,712,757,1379,1833,2034
STORE_0074,M,0.0,75.84,131,3,595,595,595,632,1152,1532,1700
STORE_0075,M,276.49,139.8,141,4,381,381,381,405,737,980,1088
STORE_0076,M,326.1,418.69,156,5,328,328,328,348,635,844,937
STORE_0077,M,156.7,59.95,158,5,102,102,102,109,198,263,292
STORE_0078,M,290.51,40.27,134,5,500,500,500,531,968,1287,1429
STORE_0079,M,72.41,0.0,158,4,212,212,212,226,411,546,606
STORE_0080,M,37.81,104.59,149,3,723,723,723,768,1400,1861,2066
STORE_0081,M,167.14,96.93,133,5,243,243,243,258,471,626,695
STORE_0082,M,140.13,120.54,152,3,650,650,650,691,1260,1674,1859
STORE_0083,M,93.11,0.0,144,4,562,562,562,598,1089,1447,1606
STORE_0084,M,0.0,74.15,156,5,229,229,229,243,443,589,653
STORE_0085,M,0.0,317.26,139,5,293,293,293,311,567,754,837
STORE_0086,M,241.72,23.66,170,3,742,742,742,788,1436,1909,2119
STORE_0087,M,31.2,28.31,180,3,262,262,262,278,507,674,748
STORE_0088,M,347.3,305.78,158,4,144,144,144,153,278,370,411
STORE_0089,M,118.44,393.47,154,5,486,486,486,517,942,1252,1390
STORE_0090,M,174.01,222.68,140,5,433,433,433,461,839,1115,1238
STORE_0091,M,462.4,475.22,151,3,442,442,442,469,855,1137,1262
STORE_0092,M,49.29,28.18,131,3,127,127,127,135,245,326,362
STORE_0093,M,0.0,164.49,163,4,698,698,698,742,1353,1798,1996
STORE_0094,M,62.37,49.5,147,4,704,704,704,749,1364,1813,2013
