store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,184.21,286.41,69,2,129,129,129,161,263,307,318
STORE_0002,P,71.59,458.54,68,1,111,111,111,138,226,263,273
STORE_0003,P,469.61,58.9,77,2,148,148,148,185,303,353,366
STORE_0004,P,494.11,94.45,83,2,127,127,127,159,260,302,314
STORE_0005,P,49.06,442.48,112,3,70,70,70,87,142,166,172
STORE_0006,P,350.28,235.68,82,1,85,85,85,107,174,203,211
STORE_0007,P,133.23,316.8,64,1,138,138,138,173,283,330,342
STORE_0008,M,32.46,254.48,131,3,698,698,698,742,1353,1798,1995
STORE_0009,M,143.59,490.31,135,5,679,679,679,721,1314,1747,1939
STORE_0010,G,101.24,347.46,211,5,1150,1150,1150,1150,2012,2941,3544
