store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,476.83,12.57,70,1,123,123,123,154,252,293,304
STORE_0002,P,167.47,33.06,95,2,94,94,94,117,191,223,232
STORE_0003,P,140.51,264.84,108,3,136,136,136,170,278,323,336
STORE_0004,P,264.28,151.43,87,2,93,93,93,117,191,222,231
STORE_0005,P,493.92,118.61,74,2,134,134,134,168,274,320,332
STORE_0006,P,156.55,484.19,111,1,115,115,115,144,235,274,284
STORE_0007,P,369.59,273.31,99,3,132,132,132,165,269,313,325
STORE_0008,M,188.72,24.91,145,4,421,421,421,447,815,1084,1203
STORE_0009,M,350.63,112.95,150,3,239,239,239,254,463,616,683
STORE_0010,G,403.33,142.45,231,5,1381,1381,1381,1381,2417,3534,4258
