store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,290.8,276.33,74,2,86,86,86,107,175,204,212
STORE_0002,P,302.0,146.43,86,2,136,136,136,170,278,324,336
STORE_0003,P,68.37,354.79,100,1,71,71,71,89,146,170,177
STORE_0004,P,363.09,447.49,81,3,51,51,51,63,103,120,125
STORE_0005,P,102.33,433.83,89,1,135,135,135,169,276,321,334
STORE_0006,P,103.5,19.49,75,1,144,144,144,180,294,343,356
STORE_0007,P,304.02,277.54,60,1,55,55,55,68,111,130,135
STORE_0008,P,395.15,17.55,85,2,68,68,68,85,138,161,167
STORE_0009,P,276.91,146.01,78,3,116,116,116,145,236,275,286
STORE_0010,P,220.18,212.21,113,2,146,146,146,182,298,347,361
STORE_0011,P,179.29,48.59,92,3,104,104,104,130,212,247,256
STORE_0012,P,12.81,345.62,93,2,86,86,86,108,177,206,214
STORE_0013,P,23.65,178.31,92,1,55,55,55,69,113,131,137
STORE_0014,P,39.56,335.13,69,2,140,140,140,174,285,332,345
STORE_0015,P,37.08,469.7,84,1,78,78,78,97,159,185,192
STORE_0016,P,495.6,203.46,93,1,78,78,78,97,159,186,193
STORE_0017,P,18.37,274.09,93,2,72,72,72,90,148,172,179
STORE_0018,P,22.65,97.64,64,2,140,140,140,175,286,333,346
STORE_0019,P,157.24,480.19,106,3,124,124,124,155,253,295,307
STORE_0020,P,41.06,408.2,89,2,71,71,71,88,144,168,174
STORE_0021,P,293.07,80.65,102,2,100,100,100,125,205,239,248
STORE_0022,P,350.78,165.57,91,3,132,132,132,165,270,314,326
STORE_0023,P,271.0,473.32,91,1,59,59,59,74,121,141,146
STORE_0024,P,341.84,380.49,72,3,77,77,77,96,157,183,190
STORE_0025,P,290.37,1.51,90,2,65,65,65,82,133,155,161
STORE_0026,P,182.46,168.29,68,3,99,99,99,124,203,237,246
STORE_0027,P,288.04,220.27,82,1,112,112,112,140,229,266,277
STORE_0028,P,138.97,241.57,83,3,101,101,101,126,207,241,250
STORE_0029,P,59.21,417.17,100,1,90,90,90,112,183,214,222
STORE_0030,P,320.45,205.79,93,3,74,74,74,93,152,177,184
STORE_0031,P,431.72,308.03,87,2,88,88,88,110,180,210,218
STORE_0032,P,345.7,338.88,85,3,139,139,139,174,285,331,344
STORE_0033,P,399.6,371.59,69,2,87,87,87,109,178,208,216
STORE_0034,P,474.35,32.26,92,1,51,51,51,64,105,122,127
STORE_0035,P,447.53,256.15,108,3,84,84,84,105,172,200,208
STORE_0036,M,216.29,326.34,165,3,631,631,631,671,1223,1625,1804
STORE_0037,M,105.78,202.24,138,5,130,130,130,138,251,334,371
STORE_0038,M,0.0,245.36,147,3,235,235,235,249,454,604,670
STORE_0039,M,10.32,280.4,161,4,552,552,552,586,1068,1420,1576
STORE_0040,M,294.55,117.96,151,3,534,534,534,568,1035,1375,1527
STORE_0041,M,128.88,270.46,142,5,274,274,274,291,531,706,783
STORE_0042,M,443.66,0.0,142,5,554,554,554,589,1074,1427,1585
STORE_0043,M,330.02,107.35,165,3,541,541,541,575,1048,1393,1546
STORE_0044,M,304.41,53.64,162,3,221,221,221,235,428,568,631
STORE_0045,M,79.4,313.92,151,5,541,541,541,575,1048,1393,1546
STORE_0046,M,151.37,250.36,165,4,524,524,524,557,1015,1350,1498
STORE_0047,M,62.19,228.7,150,5,566,566,566,601,1096,1456,1616
STORE_0048,G,0.0,369.11,214,6,1402,1402,1402,1402,2453,3587,4322
STORE_0049,G,93.35,79.37,218,5,601,601,601,601,1053,1539,1854
STORE_0050,G,361.33,64.27,205,6,709,709,709,709,1241,1814,2186
