store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,127.81,158.06,93,1,96,96,96,120,196,228,237
STORE_0002,P,240.07,26.9,81,1,113,113,113,142,231,270,280
STORE_0003,P,256.54,49.82,79,3,94,94,94,117,191,223,231
STORE_0004,P,155.1,220.0,94,1,96,96,96,120,195,228,236
STORE_0005,P,22.86,162.07,95,2,105,105,105,131,215,250,260
STORE_0006,P,348.84,40.53,78,2,132,132,132,165,270,315,327
STORE_0007,P,468.58,460.69,108,2,140,140,140,175,287,334,347
STORE_0008,P,429.44,459.01,120,3,104,104,104,131,214,249,258
STORE_0009,P,319.08,382.51,79,3,95,95,95,119,195,227,236
STORE_0010,P,146.64,346.37,96,2,125,125,125,157,256,298,310
STORE_0011,P,356.66,224.16,78,1,143,143,143,179,293,341,354
STORE_0012,P,450.85,197.84,72,3,146,146,146,183,299,349,362
STORE_0013,P,292.76,322.75,101,2,132,132,132,164,269,313,325
STORE_0014,P,51.74,268.05,100,3,139,139,139,174,284,331,344
STORE_0015,M,0.0,163.34,179,5,437,437,437,465,846,1125,1249
STORE_0016,M,428.67,280.25,153,3,383,383,383,407,742,986,1095
STORE_0017,M,288.48,165.88,140,4,537,537,537,571,1040,1383,1535
STORE_0018,M,23.11,36.83,167,4,524,524,524,557,1015,1349,1497
STORE_0019,M,367.24,79.02,131,3,680,680,680,723,1317,1751,1943
STORE_0020,G,7.91,118.18,238,6,1355,1355,1355,1355,2372,3467,4178
