store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,482.8,111.87,77,3,132,132,132,165,269,313,325
STORE_0002,P,19.19,33.7,71,2,140,140,140,175,286,333,346
STORE_0003,P,297.41,498.58,118,2,100,100,100,125,204,237,246
STORE_0004,P,132.39,110.32,89,3,72,72,72,90,147,172,178
STORE_0005,P,47.73,276.88,79,3,85,85,85,107,175,204,211
STORE_0006,P,384.31,38.69,89,1,136,136,136,170,278,324,336
STORE_0007,P,389.58,302.99,115,1,55,55,55,69,113,132,137
STORE_0008,P,442.29,78.77,84,2,137,137,137,172,281,327,339
STORE_0009,P,398.35,382.07,83,2,84,84,84,106,173,201,209
STORE_0010,P,492.42,296.79,86,2,136,136,136,170,278,323,336
STORE_0011,P,184.56,65.68,84,3,125,125,125,157,256,299,310
STORE_0012,P,373.61,207.86,103,2,109,109,109,136,222,259,269
STORE_0013,P,480.53,100.35,89,2,147,147,147,183,300,349,363
STORE_0014,P,105.8,338.09,89,2,103,103,103,128,210,244,254
STORE_0015,P,461.51,358.75,101,2,131,131,131,164,268,312,324
STORE_0016,P,209.04,175.7,66,1,55,55,55,69,112,131,136
STORE_0017,P,415.71,475.36,104,3,70,70,70,87,143,167,173
STORE_0018,P,191.21,88.51,103,2,140,140,140,174,285,332,345
STORE_0019,P,493.32,35.04,80,2,94,94,94,118,192,224,233
STORE_0020,P,409.36,440.12,93,1,89,89,89,111,181,211,220
STORE_0021,P,267.77,171.74,77,3,74,74,74,92,150,175,182
STORE_0022,P,111.17,52.17,120,2,112,112,112,140,229,266,277
STORE_0023,P,125.02,373.44,108,1,67,67,67,84,137,160,166
STORE_0024,P,207.81,98.84,105,3,85,85,85,106,174,203,210
STORE_0025,P,25.71,368.45,73,3,63,63,63,79,129,150,156
STORE_0026,P,438.57,494.73,80,3,60,60,60,75,122,142,147
STORE_0027,P,91.73,166.4,77,1,89,89,89,111,181,211,219
STORE_0028,P,251.43,352.54,82,3,66,66,66,83,135,158,164
STORE_0029,P,267.97,412.78,90,1,100,100,100,125,204,238,247
STORE_0030,P,250.21,26.51,83,3,96,96,96,120,195,228,236
STORE_0031,P,103.09,188.14,90,3,50,50,50,63,103,120,125
STORE_0032,P,196.74,363.83,107,2,131,131,131,163,267,311,323
STORE_0033,P,256.72,397.85,108,2,91,91,91,113,185,216,224
STORE_0034,P,158.61,106.04,81,3,147,147,147,184,300,350,363
STORE_0035,P,312.0,315.07,89,2,136,136,136,170,278,324,336
STORE_0036,M,159.82,28.46,150,4,407,407,407,432,787,1047,1162
STORE_0037,M,203.14,0.0,123,3,229,229,229,244,444,590,655
STORE_0038,M,36.28,93.27,127,4,425,425,425,452,824,1095,1216
STORE_0039,M,473.21,500.0,142,5,218,218,218,232,423,562,624
STORE_0040,M,340.02,215.94,155,4,137,137,137,146,265,353,392
STORE_0041,M,25.97,462.27,163,5,183,183,183,195,355,472,524
STORE_0042,M,135.72,379.75,162,5,123,123,123,131,238,316,351
STORE_0043,M,263.39,159.17,146,5,334,334,334,355,647,860,954
STORE_0044,M,459.67,370.07,173,3,418,418,418,444,809,1076,1194
STORE_0045,M,212.1,0.0,156,3,224,224,224,239,435,578,641
STORE_0046,M,149.06,0.0,134,4,313,313,313,333,607,807,896
STORE_0047,M,244.77,290.15,154,3,484,484,484,514,937,1246,1383
STORE_0048,G,350.47,264.14,208,5,1128,1128,1128,1128,1975,2887,3479
STORE_0049,G,71.98,99.35,203,6,685,685,685,685,1199,1753,2112
STORE_0050,G,109.6,498.2,200,6,1319,1319,1319,1319,2308,3375,4066
