store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,65.33,145.17,107,1,125,125,125,156,255,297,308
STORE_0002,P,199.4,284.72,78,3,121,121,121,151,246,287,298
STORE_0003,P,412.3,290.51,73,1,145,145,145,181,296,345,358
STORE_0004,P,315.37,116.57,82,2,86,86,86,107,175,204,212
STORE_0005,P,460.17,399.34,86,2,125,125,125,156,255,297,308
STORE_0006,P,49.33,321.09,120,3,124,124,124,156,254,296,308
STORE_0007,P,226.79,446.37,96,3,127,127,127,158,259,301,313
STORE_0008,P,81.44,57.66,112,2,70,70,70,88,143,167,173
STORE_0009,P,153.42,386.32,90,3,121,121,121,152,248,289,300
STORE_0010,P,27.65,126.11,82,1,135,135,135,168,275,321,333
STORE_0011,P,224.07,24.02,85,3,85,85,85,106,174,203,211
STORE_0012,P,288.13,130.0,98,3,148,148,148,185,302,352,366
STORE_0013,P,364.76,143.49,100,2,135,135,135,169,276,321,334
STORE_0014,P,96.16,114.01,95,1,82,82,82,102,167,195,202
STORE_0015,P,394.95,255.27,74,1,106,106,106,133,217,253,263
STORE_0016,P,439.95,315.86,70,3,60,60,60,75,122,142,148
STORE_0017,P,416.55,411.19,77,3,81,81,81,101,166,193,200
STORE_0018,P,255.55,288.1,101,3,100,100,100,125,205,239,248
STORE_0019,P,101.94,376.16,94,2,128,128,128,160,262,306,317
STORE_0020,P,152.18,206.05,115,2,107,107,107,133,218,254,263
STORE_0021,P,467.44,231.42,104,2,75,75,75,93,153,178,185
STORE_0022,P,377.55,10.22,82,1,59,59,59,74,121,141,147
STORE_0023,P,395.38,104.59,63,1,133,133,133,166,272,317,329
STORE_0024,P,245.5,182.34,82,3,136,136,136,171,279,325,337
STORE_0025,P,144.99,222.63,99,1,136,136,136,169,277,323,335
STORE_0026,P,90.29,487.86,102,2,55,55,55,68,112,130,135
STORE_0027,P,226.55,230.79,76,3,105,105,105,131,214,249,259
STORE_0028,P,359.8,394.01,75,2,53,53,53,66,109,127,131
STORE_0029,P,321.96,485.89,112,3,127,127,127,159,259,302,314
STORE_0030,P,471.04,258.51,96,2,145,145,145,181,296,345,358
STORE_0031,P,276.98,167.03,104,2,113,113,113,141,231,269,279
STORE_0032,P,369.59,250.13,87,2,101,101,101,127,207,242,251
STORE_0033,P,8.56,170.65,92,3,101,101,101,126,206,241,250
STORE_0034,P,290.88,248.49,79,1,123,123,123,153,251,292,303
STORE_0035,P,353.78,462.84,93,3,70,70,70,88,144,168,174
STORE_0036,M,362.39,96.59,136,5,312,312,312,332,605,804,892
STORE_0037,M,213.68,73.15,120,5,173,173,173,184,336,446,496
STORE_0038,M,324.41,16.5,178,5,169,169,169,180,328,436,484
STORE_0039,M,265.62,0.0,143,3,707,707,707,751,1369,1820,2020
STORE_0040,M,263.43,243.86,134,3,731,731,731,777,1417,1883,2090
STORE_0041,M,291.52,343.78,158,5,182,182,182,193,352,468,519
STORE_0042,M,49.16,251.53,154,3,444,444,444,472,860,1143,1269
STORE_0043,M,385.89,62.02,158,4,239,239,239,254,463,616,684
STORE_0044,M,224.35,434.6,172,5,233,233,233,248,452,601,667
STORE_0045,M,0.0,0.0,147,5,230,230,230,244,445,591,657
STORE_0046,M,0.0,81.67,148,4,393,393,393,417,760,1011,1122
STORE_0047,M,261.08,0.0,145,3,345,345,345,367,668,888,986
STORE_0048,G,210.14,358.14,229,5,1309,1309,1309,1309,2292,3351,4037
STORE_0049,G,137.5,500.0,202,6,647,647,647,647,1133,1656,1996
STORE_0050,G,233.74,199.82,202,6,1221,1221,1221,1221,2136,3124,3763
