store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,351.07,312.07,111,3,57,57,57,71,116,135,140
STORE_0002,P,353.46,6.59,86,1,140,140,140,175,287,334,347
STORE_0003,P,366.06,83.38,102,2,149,149,149,186,305,355,369
STORE_0004,P,236.24,184.17,110,2,123,123,123,153,251,292,303
STORE_0005,P,148.29,181.55,98,3,74,74,74,93,152,177,183
STORE_0006,P,303.91,390.88,102,2,129,129,129,162,265,308,320
STORE_0007,P,286.8,140.22,96,3,73,73,73,91,149,173,180
STORE_0008,P,243.41,339.61,84,2,132,132,132,165,270,314,326
STORE_0009,P,210.96,122.4,75,3,80,80,80,100,164,191,199
STORE_0010,P,250.2,51.62,74,2,106,106,106,133,217,253,263
STORE_0011,P,168.64,428.09,70,1,121,121,121,151,247,288,299
STORE_0012,P,36.83,320.45,92,2,107,107,107,134,220,256,266
STORE_0013,P,97.02,272.37,60,1,104,104,104,130,212,248,257
STORE_0014,P,324.42,104.59,72,3,98,98,98,122,200,233,242
STORE_0015,M,273.49,0.0,146,5,453,453,453,481,877,1166,1294
STORE_0016,M,466.67,0.0,152,5,115,115,115,122,222,295,328
STORE_0017,M,126.28,209.08,125,3,388,388,388,413,752,1000,1110
STORE_0018,M,193.86,141.52,173,3,158,158,158,168,306,407,452
STORE_0019,M,213.92,212.3,131,4,713,713,713,758,1380,1835,2036
STORE_0020,G,236.76,0.0,192,5,1352,1352,1352,1352,2367,3460,4169
