store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,240.44,403.25,107,3,71,71,71,89,145,169,176
STORE_0002,P,388.6,292.82,74,2,148,148,148,185,302,352,365
STORE_0003,P,345.29,151.86,86,3,129,129,129,161,263,306,318
STORE_0004,P,184.49,76.79,94,3,130,130,130,162,266,309,321
STORE_0005,P,373.16,207.72,84,3,142,142,142,178,291,339,352
STORE_0006,P,459.65,323.81,95,1,134,134,134,167,274,319,331
STORE_0007,P,29.15,306.69,85,2,109,109,109,136,222,258,268
STORE_0008,P,361.04,438.99,80,2,61,61,61,76,125,146,151
STORE_0009,P,113.97,42.81,60,1,83,83,83,104,170,198,206
STORE_0010,P,372.13,170.53,113,2,66,66,66,83,136,158,164
STORE_0011,P,43.51,312.43,77,1,96,96,96,120,195,228,236
STORE_0012,P,136.82,435.71,88,2,142,142,142,178,290,338,351
STORE_0013,P,478.03,123.66,104,3,141,141,141,176,287,335,347
STORE_0014,P,197.82,51.8,93,3,80,80,80,99,163,190,197
STORE_0015,P,56.46,313.1,87,2,119,119,119,149,243,284,295
STORE_0016,P,395.33,326.99,77,1,55,55,55,69,113,132,137
STORE_0017,P,146.51,82.3,108,2,58,58,58,73,119,139,144
STORE_0018,P,129.27,30.07,81,1,98,98,98,123,201,235,244
STORE_0019,P,375.92,374.67,68,1,114,114,114,143,233,272,282
STORE_0020,P,460.17,120.39,73,2,141,141,141,176,288,336,349
STORE_0021,P,83.36,407.19,77,1,51,51,51,64,105,122,127
STORE_0022,P,67.11,439.34,102,1,69,69,69,86,140,163,170
STORE_0023,P,469.98,364.56,84,3,54,54,54,67,110,128,133
STORE_0024,P,206.32,392.87,64,1,123,123,123,153,250,292,303
STORE_0025,P,457.68,178.16,96,1,128,128,128,160,261,304,316
STORE_0026,P,274.12,297.07,85,1,89,89,89,112,183,213,221
STORE_0027,P,320.28,469.32,74,1,118,118,118,148,241,281,292
STORE_0028,P,105.51,386.67,98,1,86,86,86,108,177,206,214
STORE_0029,P,173.01,278.31,77,2,81,81,81,101,166,193,201
STORE_0030,P,218.86,276.16,107,3,150,150,150,187,306,357,371
STORE_0031,P,74.53,278.97,120,1,120,120,120,150,245,286,297
STORE_0032,P,12.68,241.15,80,2,54,54,54,67,109,127,132
STORE_0033,P,52.43,103.43,95,3,89,89,89,111,182,211,220
STORE_0034,P,257.88,408.33,110,2,57,57,57,71,117,136,141
STORE_0035,P,202.33,145.92,105,1,135,135,135,169,277,323,335
STORE_0036,M,284.08,500.0,164,3,440,440,440,467,852,1132,1257
STORE_0037,M,45.51,283.19,157,5,293,293,293,312,568,755,838
STORE_0038,M,374.53,408.26,147,3,341,341,341,362,660,878,974
STORE_0039,M,500.0,125.3,146,3,124,124,124,132,240,319,354
STORE_0040,M,294.49,400.28,162,3,343,343,343,365,665,884,981
STORE_0041,M,192.77,0.0,180,3,622,622,622,661,1204,1601,1777
STORE_0042,M,166.18,211.54,161,3,661,661,661,702,1280,1701,1888
STORE_0043,M,130.3,87.77,174,5,267,267,267,284,518,689,764
STORE_0044,M,76.38,160.41,144,4,584,584,584,621,1132,1505,1670
STORE_0045,M,500.0,325.26,150,4,444,444,444,472,860,1143,1269
STORE_0046,M,394.09,350.16,130,4,178,178,178,189,345,458,509
STORE_0047,M,497.38,349.51,151,4,188,188,188,199,363,483,536
STORE_0048,G,340.6,356.22,216,5,1255,1255,1255,1255,2196,3210,3868
STORE_0049,G,0.0,318.42,203,6,828,828,828,828,1449,2119,2553
STORE_0050,G,91.52,285.02,200,6,1037,1037,1037,1037,1816,2655,3198
