store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,261.75,190.95,77,2,150,150,150,187,306,357,371
STORE_0002,P,313.48,136.42,116,1,144,144,144,180,295,344,357
STORE_0003,P,54.13,59.89,106,3,125,125,125,156,255,298,309
STORE_0004,P,61.19,240.83,107,2,50,50,50,63,103,120,124
STORE_0005,P,56.95,177.46,83,2,141,141,141,176,289,336,349
STORE_0006,P,477.48,79.94,69,1,110,110,110,138,225,263,273
STORE_0007,P,43.72,402.93,80,3,106,106,106,132,216,252,262
STORE_0008,P,112.03,272.04,88,2,51,51,51,64,105,122,127
STORE_0009,P,259.25,452.2,95,3,98,98,98,123,200,234,243
STORE_0010,P,206.4,363.38,98,2,142,142,142,177,290,337,350
STORE_0011,P,310.83,367.23,94,3,140,140,140,176,287,334,347
STORE_0012,P,39.3,221.98,104,1,64,64,64,81,132,154,159
STORE_0013,P,456.12,299.23,84,3,97,97,97,121,198,231,240
STORE_0014,P,56.42,267.22,101,2,83,83,83,104,170,198,206
STORE_0015,M,491.87,116.44,165,5,180,180,180,191,349,463,514
STORE_0016,M,500.0,31.14,142,5,342,342,342,363,662,879,976
STORE_0017,M,39.05,81.74,126,4,702,702,702,747,1361,1808,2007
STORE_0018,M,0.0,270.36,144,3,395,395,395,420,766,1018,1130
STORE_0019,M,369.8,486.25,147,5,182,182,182,194,353,470,521
STORE_0020,G,70.65,156.49,218,6,1242,1242,1242,1242,2174,3178,3829
