store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,2.6,157.46,96,3,119,119,119,149,243,283,294
STORE_0002,P,14.52,295.8,76,3,66,66,66,82,134,156,162
STORE_0003,P,348.85,83.21,80,3,59,59,59,73,120,140,145
STORE_0004,P,269.72,124.82,86,2,56,56,56,69,113,132,137
STORE_0005,P,414.93,402.09,75,2,134,134,134,168,275,320,332
STORE_0006,P,25.58,15.2,109,1,56,56,56,70,114,133,138
STORE_0007,P,339.11,456.44,77,3,91,91,91,114,186,216,225
STORE_0008,P,256.26,356.07,73,3,105,105,105,131,214,250,259
STORE_0009,P,272.81,220.3,108,1,76,76,76,95,155,181,187
STORE_0010,P,175.73,251.95,81,1,54,54,54,68,111,129,134
STORE_0011,P,182.91,269.49,78,1,61,61,61,76,125,145,151
STORE_0012,P,177.8,114.67,120,2,60,60,60,75,123,143,149
STORE_0013,P,344.31,47.54,102,3,77,77,77,97,158,184,191
STORE_0014,P,275.57,59.75,94,1,69,69,69,87,142,165,171
STORE_0015,P,160.08,401.69,88,1,146,146,146,182,298,347,360
STORE_0016,P,244.98,386.39,89,2,104,104,104,130,212,247,257
STORE_0017,P,447.79,331.22,70,3,54,54,54,68,111,129,134
STORE_0018,P,110.92,484.75,89,2,138,138,138,172,282,328,341
STORE_0019,P,111.04,127.49,107,3,85,85,85,106,174,203,210
STORE_0020,P,78.97,375.38,93,1,82,82,82,103,168,196,204
STORE_0021,P,84.02,132.06,120,3,50,50,50,63,103,120,125
STORE_0022,P,3.0,8.96,100,1,85,85,85,107,174,203,211
STORE_0023,P,249.26,481.37,82,3,128,128,128,160,261,304,316
STORE_0024,P,220.48,477.03,86,2,138,138,138,172,281,328,340
STORE_0025,P,176.06,144.53,102,1,148,148,148,185,302,352,365
STORE_0026,P,355.04,203.44,93,3,138,138,138,172,281,328,340
STORE_0027,P,62.93,439.71,74,3,79,79,79,98,161,187,194
STORE_0028,P,137.54,84.14,85,1,82,82,82,103,168,196,203
STORE_0029,P,302.49,407.83,99,2,56,56,56,69,113,132,137
STORE_0030,P,10.92,206.02,85,2,150,150,150,187,306,357,370
STORE_0031,P,164.76,134.01,100,3,71,71,71,89,146,170,176
STORE_0032,P,381.66,40.82,70,2,100,100,100,125,204,238,247
STORE_0033,P,126.58,463.72,69,2,52,52,52,65,106,123,128
STORE_0034,P,168.36,221.18,93,1,109,109,109,136,223,260,270
STORE_0035,P,285.78,454.16,93,2,94,94,94,118,193,225,233
STORE_0036,P,1.37,393.48,101,2,137,137,137,171,279,326,338
STORE_0037,P,69.83,25.02,105,2,130,130,130,162,266,309,321
STORE_0038,P,90.12,385.27,84,3,79,79,79,98,161,187,194
STORE_0039,P,443.2,216.78,93,2,55,55,55,69,113,132,137
STORE_0040,P,335.44,486.32,75,2,114,114,114,143,233,272,282
STORE_0041,P,208.7,463.36,75,2,143,143,143,178,292,340,353
STORE_0042,P,86.14,343.1,99,3,80,80,80,100,164,191,198
STORE_0043,P,220.71,157.14,118,3,71,71,71,89,145,169,176
STORE_0044,P,329.14,290.87,96,2,99,99,99,123,201,235,244
STORE_0045,P,254.9,368.69,99,2,79,79,79,99,162,189,196
STORE_0046,P,119.01,351.54,106,3,110,110,110,138,225,262,272
STORE_0047,P,295.79,47.18,107,1,57,57,57,72,117,136,141
