store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,490.5,437.14,75,3,139,139,139,173,283,330,342
STORE_0002,P,130.26,143.03,97,1,88,88,88,110,179,209,217
STORE_0003,P,350.87,281.21,71,1,62,62,62,78,127,148,154
STORE_0004,P,59.4,113.59,114,2,112,112,112,140,229,267,277
STORE_0005,P,114.81,240.87,98,1,67,67,67,84,138,160,166
STORE_0006,P,252.37,319.44,120,1,111,111,111,139,227,264,274
STORE_0007,P,354.43,46.24,75,2,119,119,119,149,244,285,295
STORE_0008,M,377.56,382.43,138,5,268,268,268,285,519,689,765
STORE_0009,M,247.69,299.0,150,4,500,500,500,531,968,1287,1429
STORE_0010,G,309.43,341.76,194,6,1312,1312,1312,1312,2295,3356,4043
