store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,389.86,165.51,82,2,107,107,107,134,218,254,264
STORE_0002,P,21.65,394.76,92,1,138,138,138,172,281,328,340
STORE_0003,P,37.79,94.31,89,3,79,79,79,99,162,189,196
STORE_0004,P,144.76,369.43,81,2,85,85,85,107,174,203,211
STORE_0005,P,31.33,356.86,92,2,67,67,67,83,136,159,165
STORE_0006,P,120.96,24.59,106,2,136,136,136,170,278,324,336
STORE_0007,P,87.39,53.66,78,2,68,68,68,85,140,163,169
STORE_0008,P,0.78,460.66,77,1,70,70,70,88,143,167,173
STORE_0009,P,483.17,412.24,90,1,64,64,64,80,131,152,158
STORE_0010,P,393.3,86.7,120,2,145,145,145,182,297,346,360
STORE_0011,P,179.86,176.29,78,3,80,80,80,100,164,191,198
STORE_0012,P,360.84,28.45,113,2,138,138,138,173,282,329,341
STORE_0013,P,310.44,315.7,61,3,105,105,105,131,214,250,259
STORE_0014,P,0.32,176.81,109,2,54,54,54,67,110,128,133
STORE_0015,P,30.36,8.52,68,2,118,118,118,148,241,281,292
STORE_0016,P,37.51,383.59,101,3,96,96,96,120,196,228,237
STORE_0017,P,389.53,186.14,72,2,83,83,83,104,170,198,206
STORE_0018,P,194.71,486.32,76,3,133,133,133,166,272,317,329
STORE_0019,P,432.52,273.89,86,1,89,89,89,111,181,211,219
STORE_0020,P,353.06,6.01,64,1,88,88,88,109,179,208,216
STORE_0021,P,157.93,4.78,69,3,53,53,53,66,108,126,131
STORE_0022,P,209.38,28.12,76,1,102,102,102,128,209,243,253
STORE_0023,P,270.83,224.05,71,3,137,137,137,171,280,326,339
STORE_0024,P,407.49,386.62,94,2,144,144,144,180,294,343,356
STORE_0025,P,165.76,211.51,87,3,136,136,136,170,278,324,336
STORE_0026,P,85.67,393.15,115,2,143,143,143,179,292,340,353
STORE_0027,P,42.97,182.18,73,2,102,102,102,127,208,242,251
STORE_0028,P,19.16,346.94,94,1,99,99,99,124,203,236,245
STORE_0029,P,118.84,484.71,65,1,88,88,88,109,179,209,217
STORE_0030,P,389.66,469.08,74,2,79,79,79,99,161,188,195
STORE_0031,P,23.79,161.94,95,3,142,142,142,178,290,338,351
STORE_0032,P,268.87,240.33,96,1,138,138,138,173,282,329,342
STORE_0033,P,418.09,370.87,81,2,123,123,123,154,251,293,304
STORE_0034,P,376.74,454.12,98,3,149,149,149,187,305,356,369
STORE_0035,P,94.48,275.75,76,1,94,94,94,118,193,225,233
STORE_0036,P,446.38,455.47,77,2,65,65,65,81,132,154,160
STORE_0037,P,80.93,216.15,100,2,102,102,102,127,208,243,252
STORE_0038,P,48.11,204.78,108,1,70,70,70,88,144,168,174
STORE_0039,P,439.09,45.69,90,1,140,140,140,175,285,332,345
STORE_0040,P,453.4,254.37,107,3,98,98,98,122,200,232,241
STORE_0041,P,245.18,400.59,96,2,136,136,136,170,278,324,336
STORE_0042,P,226.04,7.45,105,3,142,142,142,178,290,338,351
STORE_0043,P,34.49,260.47,78,2,79,79,79,99,162,189,196
STORE_0044,P,269.5,299.33,79,3,117,117,117,146,239,279,289
STORE_0045,P,319.81,78.86,87,1,101,101,101,126,206,240,249
STORE_0046,P,299.46,390.14,76,1,74,74,74,93,151,176,183
STORE_0047,P,220.16,31.22,100,2,102,102,102,127,208,242,252
STORE_0048,P,484.07,338.43,98,1,105,105,105,131,215,250,260
STORE_0049,P,312.02,99.34,86,3,136,136,136,170,278,324,336
STORE_0050,P,57.8,66.77,105,2,60,60,60,75,122,143,148
STORE_0051,P,495.95,241.9,95,1,126,126,126,157,257,300,311
STORE_0052,P,15.41,360.96,68,3,78,78,78,97,159,185,192
STORE_0053,P,223.69,247.88,104,1,123,123,123,154,252,293,304
STORE_0054,P,161.03,132.05,100,2,74,74,74,93,152,177,184
STORE_0055,P,292.13,201.8,61,3,60,60,60,75,122,142,148
