store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,326.87,134.98,79,3,116,116,116,144,236,275,286
STORE_0002,P,399.47,499.37,93,2,61,61,61,76,125,145,151
STORE_0003,P,189.57,462.56,87,1,122,122,122,152,248,289,301
STORE_0004,P,119.57,449.26,95,1,98,98,98,122,199,232,241
STORE_0005,P,403.15,45.78,94,2,60,60,60,75,123,144,149
STORE_0006,P,338.54,438.0,60,1,82,82,82,102,167,194,202
STORE_0007,P,39.88,400.73,93,2,148,148,148,185,302,352,366
STORE_0008,P,291.2,316.23,92,2,114,114,114,143,233,272,282
STORE_0009,P,147.21,483.79,97,3,105,105,105,131,214,250,259
STORE_0010,P,71.81,96.38,60,3,57,57,57,72,117,137,142
STORE_0011,P,341.51,470.24,74,3,60,60,60,75,123,143,149
STORE_0012,P,3.12,68.44,111,2,84,84,84,105,172,201,209
STORE_0013,P,366.94,494.18,112,1,70,70,70,88,143,167,173
STORE_0014,P,246.34,24.63,81,2,64,64,64,80,130,151,157
STORE_0015,P,131.84,103.66,102,1,95,95,95,119,194,226,235
STORE_0016,P,271.05,381.14,103,1,144,144,144,180,294,342,356
STORE_0017,P,269.42,242.63,75,1,84,84,84,105,171,200,207
STORE_0018,P,396.89,230.58,81,3,69,69,69,86,141,164,170
STORE_0019,P,259.96,218.06,94,1,103,103,103,129,211,246,256
STORE_0020,P,358.31,199.1,102,1,126,126,126,158,258,301,312
STORE_0021,P,65.92,329.31,80,1,117,117,117,147,240,279,290
STORE_0022,P,489.11,234.23,87,3,87,87,87,109,179,208,216
STORE_0023,P,352.46,419.68,88,2,89,89,89,111,182,212,220
STORE_0024,P,112.58,67.05,106,3,110,110,110,137,224,261,271
STORE_0025,P,65.82,42.84,88,2,141,141,141,176,288,336,349
STORE_0026,P,280.34,69.54,99,1,103,103,103,128,210,245,254
STORE_0027,P,222.4,463.15,114,3,95,95,95,118,193,225,234
STORE_0028,P,296.07,187.53,77,1,125,125,125,156,255,297,309
STORE_0029,P,297.69,454.41,120,2,118,118,118,147,241,280,291
STORE_0030,P,56.71,404.53,96,3,67,67,67,84,138,160,166
STORE_0031,P,173.83,95.03,99,2,61,61,61,76,124,144,150
STORE_0032,P,365.83,90.29,84,1,150,150,150,187,306,357,371
STORE_0033,P,261.86,124.63,81,1,120,120,120,150,246,286,297
STORE_0034,P,149.19,385.44,98,1,78,78,78,98,160,187,194
STORE_0035,P,127.12,458.89,97,1,81,81,81,101,166,193,200
STORE_0036,M,310.77,123.46,120,5,535,535,535,569,1037,1379,1530
STORE_0037,M,330.82,88.62,156,4,467,467,467,496,905,1202,1335
STORE_0038,M,139.37,0.0,120,5,180,180,180,191,349,464,515
STORE_0039,M,353.74,169.7,168,3,366,366,366,389,709,943,1046
STORE_0040,M,308.14,56.01,159,5,377,377,377,401,731,971,1078
STORE_0041,M,37.2,341.6,158,3,687,687,687,731,1331,1769,1964
STORE_0042,M,25.31,210.53,142,4,720,720,720,765,1394,1853,2057
STORE_0043,M,257.2,500.0,122,5,389,389,389,414,754,1003,1113
STORE_0044,M,362.25,250.32,145,5,505,505,505,536,978,1299,1442
STORE_0045,M,262.82,0.0,149,5,729,729,729,774,1411,1875,2082
STORE_0046,M,259.44,230.62,120,5,674,674,674,716,1305,1734,1925
STORE_0047,M,376.65,356.89,144,5,238,238,238,253,462,614,681
STORE_0048,G,330.12,297.31,212,6,1105,1105,1105,1105,1933,2827,3406
STORE_0049,G,50.2,324.39,203,6,916,916,916,916,1603,2344,2824
STORE_0050,G,147.29,237.98,200,5,1245,1245,1245,1245,2179,3185,3838
