store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,222.86,302.2,77,2,85,85,85,106,174,202,210
STORE_0002,P,479.52,176.72,82,3,78,78,78,97,159,185,192
STORE_0003,P,8.9,84.0,75,3,128,128,128,160,262,305,317
STORE_0004,P,90.62,391.75,67,2,52,52,52,65,107,124,129
STORE_0005,P,81.33,27.03,82,3,103,103,103,129,211,246,256
STORE_0006,P,295.95,492.96,74,3,146,146,146,183,299,349,362
STORE_0007,P,483.18,285.88,75,2,130,130,130,163,266,310,322
STORE_0008,M,311.42,213.06,130,5,214,214,214,228,415,551,612
STORE_0009,M,47.98,0.0,147,5,107,107,107,113,206,274,304
STORE_0010,G,500.0,313.36,226,5,1096,1096,1096,1096,1918,2805,3379
