store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,77.24,309.13,90,3,96,96,96,120,196,229,237
STORE_0002,P,268.92,228.39,63,1,134,134,134,167,274,319,331
STORE_0003,P,2.81,144.9,88,2,52,52,52,64,105,123,128
STORE_0004,P,342.31,321.47,71,1,53,53,53,66,108,126,131
STORE_0005,P,296.43,471.51,118,3,140,140,140,175,287,334,347
STORE_0006,P,252.46,467.11,92,1,69,69,69,86,140,163,170
STORE_0007,P,421.17,25.8,120,3,89,89,89,112,182,213,221
STORE_0008,P,486.67,334.95,86,1,88,88,88,109,179,208,216
STORE_0009,P,428.38,401.85,87,1,56,56,56,70,115,134,139
STORE_0010,P,158.16,261.28,93,2,118,118,118,147,241,280,291
STORE_0011,P,396.93,195.24,97,2,63,63,63,79,129,150,156
STORE_0012,P,451.14,483.79,89,2,87,87,87,109,179,208,216
STORE_0013,P,85.15,457.9,89,3,143,143,143,178,291,340,353
STORE_0014,P,367.95,451.22,96,1,136,136,136,170,278,324,336
STORE_0015,P,161.14,466.51,82,3,142,142,142,177,290,338,350
STORE_0016,P,181.8,88.28,102,3,147,147,147,184,301,350,364
STORE_0017,P,226.18,4.93,94,3,92,92,92,115,188,219,227
STORE_0018,P,361.05,199.72,103,3,120,120,120,150,245,286,297
STORE_0019,P,59.34,103.7,120,2,114,114,114,143,234,273,283
STORE_0020,P,119.36,330.92,72,2,54,54,54,68,111,130,135
STORE_0021,P,302.56,183.87,85,3,110,110,110,138,225,262,272
STORE_0022,P,495.24,66.93,103,2,63,63,63,79,129,150,156
STORE_0023,P,177.05,338.47,106,3,87,87,87,109,178,207,215
STORE_0024,P,399.27,421.75,115,1,129,129,129,162,265,308,320
STORE_0025,P,396.79,28.62,83,2,83,83,83,103,169,197,204
STORE_0026,P,19.12,333.6,97,2,71,71,71,89,146,170,177
STORE_0027,P,238.6,171.82,87,3,123,123,123,153,251,292,303
STORE_0028,P,106.86,327.13,81,2,107,107,107,134,219,255,264
STORE_0029,P,26.91,123.52,107,1,56,56,56,70,114,133,138
STORE_0030,P,353.9,81.45,94,1,95,95,95,118,194,226,234
STORE_0031,P,212.73,7.44,69,2,105,105,105,131,214,249,258
STORE_0032,P,265.21,138.06,74,3,91,91,91,114,186,217,225
STORE_0033,P,190.69,240.28,118,2,88,88,88,111,181,211,219
STORE_0034,P,76.58,91.68,80,3,89,89,89,111,181,211,219
STORE_0035,P,17.4,481.74,106,2,74,74,74,92,151,175,182
STORE_0036,M,165.58,189.97,163,4,392,392,392,417,759,1009,1120
STORE_0037,M,207.0,222.54,140,4,348,348,348,370,674,896,995
STORE_0038,M,70.88,211.3,153,5,398,398,398,423,771,1025,1138
STORE_0039,M,208.07,128.54,162,4,645,645,645,686,1250,1661,1844
STORE_0040,M,436.31,500.0,147,5,314,314,314,334,609,809,899
STORE_0041,M,0.0,194.91,164,4,592,592,592,630,1147,1525,1693
STORE_0042,M,185.92,322.0,170,5,456,456,456,485,883,1174,1303
STORE_0043,M,327.4,454.93,166,3,382,382,382,406,740,983,1091
STORE_0044,M,339.77,272.1,169,3,385,385,385,409,745,991,1100
STORE_0045,M,500.0,409.01,128,3,548,548,548,583,1062,1411,1567
STORE_0046,M,0.0,261.31,145,5,412,412,412,438,798,1061,1178
STORE_0047,M,500.0,500.0,158,3,408,408,408,434,790,1050,1166
STORE_0048,G,456.39,416.5,237,6,1398,1398,1398,1398,2447,3578,4310
STORE_0049,G,375.23,246.7,226,6,1328,1328,1328,1328,2324,3397,4093
STORE_0050,G,308.66,500.0,232,5,593,593,593,593,1037,1516,1827
