store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,467.16,402.27,101,1,107,107,107,134,219,256,265
STORE_0002,P,110.55,112.48,80,2,99,99,99,123,202,235,244
STORE_0003,P,351.67,72.58,92,2,135,135,135,169,276,322,334
STORE_0004,P,124.94,37.94,98,1,68,68,68,85,140,163,169
STORE_0005,P,434.29,214.69,101,3,89,89,89,111,182,212,220
STORE_0006,P,27.14,120.1,79,1,143,143,143,179,293,342,355
STORE_0007,P,359.75,254.15,82,1,78,78,78,98,160,187,194
STORE_0008,M,420.25,234.85,167,5,152,152,152,161,293,390,433
STORE_0009,M,319.78,0.0,163,3,200,200,200,212,387,514,570
STORE_0010,G,315.11,398.27,226,6,919,919,919,919,1608,2351,2833
