store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,121.89,81.57,105,3,100,100,100,125,204,238,247
STORE_0002,P,26.14,402.2,93,3,137,137,137,171,279,326,338
STORE_0003,P,290.32,410.53,120,1,143,143,143,179,293,342,355
STORE_0004,P,367.02,98.16,87,1,132,132,132,165,270,314,326
STORE_0005,P,334.45,166.03,91,3,119,119,119,149,244,284,295
STORE_0006,P,333.02,494.4,78,3,121,121,121,151,246,287,298
STORE_0007,P,364.4,380.07,69,3,107,107,107,134,219,256,265
STORE_0008,M,225.34,500.0,147,4,664,664,664,706,1287,1710,1898
STORE_0009,M,311.58,338.45,152,3,331,331,331,352,641,853,946
STORE_0010,G,194.56,390.21,189,5,1180,1180,1180,1180,2065,3019,3637
