store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,418.74,310.56,80,3,99,99,99,123,202,235,244
STORE_0002,P,87.07,40.94,98,2,148,148,148,185,303,353,367
STORE_0003,P,332.74,420.21,109,1,116,116,116,145,237,276,287
STORE_0004,P,397.5,224.59,91,2,113,113,113,141,230,269,279
STORE_0005,P,394.02,364.36,91,3,108,108,108,135,221,257,267
STORE_0006,P,112.14,383.83,77,3,126,126,126,157,257,299,311
STORE_0007,P,364.93,333.01,75,2,137,137,137,171,279,325,338
STORE_0008,P,133.4,168.23,100,2,113,113,113,141,230,268,278
STORE_0009,P,364.3,408.11,70,3,61,61,61,76,125,145,151
STORE_0010,P,25.68,29.43,99,2,79,79,79,99,161,188,195
STORE_0011,P,385.33,111.54,96,3,86,86,86,108,176,205,213
STORE_0012,P,470.19,377.81,94,1,145,145,145,182,297,346,359
STORE_0013,P,286.73,361.55,72,1,105,105,105,132,215,251,260
STORE_0014,P,41.16,370.92,94,2,63,63,63,79,130,151,157
STORE_0015,P,298.07,190.62,116,3,132,132,132,164,269,313,325
STORE_0016,P,248.52,251.51,89,1,85,85,85,106,174,203,211
STORE_0017,P,63.54,437.34,99,1,59,59,59,74,121,141,147
STORE_0018,P,244.82,372.57,98,3,103,103,103,129,211,246,256
STORE_0019,P,484.37,59.06,93,1,58,58,58,73,119,138,144
STORE_0020,P,226.14,65.0,97,3,96,96,96,120,196,229,237
STORE_0021,P,317.94,239.31,92,1,80,80,80,100,163,190,197
STORE_0022,P,432.87,115.51,120,1,127,127,127,158,259,302,313
STORE_0023,P,322.98,162.62,69,1,55,55,55,69,113,131,136
STORE_0024,P,407.56,290.64,109,3,55,55,55,68,112,130,135
STORE_0025,P,55.09,209.47,91,3,125,125,125,156,255,297,308
STORE_0026,P,168.81,51.26,66,3,121,121,121,151,246,287,298
STORE_0027,P,458.5,245.61,94,1,121,121,121,151,247,288,299
STORE_0028,P,383.65,234.04,93,3,107,107,107,133,218,254,264
STORE_0029,P,6.68,118.06,72,3,92,92,92,116,189,220,229
STORE_0030,P,19.29,273.6,88,1,83,83,83,104,170,198,205
STORE_0031,P,349.26,206.22,110,1,123,123,123,153,251,292,304
STORE_0032,P,400.83,416.85,74,1,97,97,97,121,198,230,239
STORE_0033,P,23.16,427.21,103,3,113,113,113,141,230,268,278
STORE_0034,P,185.35,433.6,81,2,77,77,77,97,158,184,191
STORE_0035,P,137.59,304.74,89,3,94,94,94,118,192,224,232
STORE_0036,P,28.34,255.07,98,3,100,100,100,125,204,238,247
STORE_0037,P,320.59,218.08,119,1,75,75,75,94,154,179,186
STORE_0038,P,214.77,181.99,78,3,109,109,109,136,223,260,270
STORE_0039,P,380.46,350.94,99,3,55,55,55,69,112,131,136
STORE_0040,P,383.08,386.36,95,3,115,115,115,144,236,274,285
STORE_0041,P,97.12,128.82,83,2,73,73,73,92,150,175,181
STORE_0042,P,268.19,220.52,83,2,109,109,109,137,224,261,271
STORE_0043,P,447.28,184.9,77,1,61,61,61,77,125,146,152
STORE_0044,P,300.85,301.78,87,3,106,106,106,132,217,252,262
STORE_0045,P,439.8,495.1,70,2,123,123,123,154,251,293,304
STORE_0046,P,97.87,33.55,89,1,73,73,73,91,150,174,181
STORE_0047,P,311.61,70.52,86,2,68,68,68,86,140,163,169
STORE_0048,P,340.93,166.92,84,3,73,73,73,91,149,173,180
STORE_0049,P,428.85,433.35,72,3,67,67,67,83,137,159,165
STORE_0050,P,135.35,254.97,104,1,122,122,122,152,249,290,301
STORE_0051,P,355.77,72.56,105,2,102,102,102,128,209,244,253
STORE_0052,P,252.64,396.51,96,1,62,62,62,77,127,147,153
STORE_0053,P,487.59,9.88,96,2,137,137,137,171,280,326,339
STORE_0054,P,198.76,292.12,73,1,108,108,108,135,221,258,268
STORE_0055,P,237.91,394.78,91,1,95,95,95,119,194,226,235
STORE_0056,P,6.38,176.71,75,1,55,55,55,68,112,130,135
STORE_0057,P,20.93,120.73,107,1,143,143,143,179,293,341,354
STORE_0058,P,395.42,426.18,103,1,131,131,131,164,268,312,324
STORE_0059,P,454.32,440.36,102,2,107,107,107,134,220,256,266
STORE_0060,P,302.7,223.5,106,2,121,121,121,151,247,287,298
STORE_0061,P,354.76,397.41,78,1,73,73,73,91,149,174,180
STORE_0062,P,192.23,363.79,86,2,54,54,54,67,110,128,133
STORE_0063,P,356.38,116.4,93,3,131,131,131,164,268,312,324
STORE_0064,P,415.59,465.65,99,3,110,110,110,137,224,261,271
STORE_0065,P,32.25,409.12,89,1,124,124,124,155,254,296,307
STORE_0066,P,407.19,155.06,100,1,86,86,86,108,176,205,213
STORE_0067,P,139.19,177.2,115,1,126,126,126,157,257,299,311
STORE_0068,P,330.83,456.64,78,3,124,124,124,155,253,295,306
STORE_0069,P,389.12,82.54,92,2,97,97,97,121,198,231,240
STORE_0070,P,290.76,498.65,96,3,83,83,83,103,169,197,204
STORE_0071,M,493.38,423.79,160,3,231,231,231,246,448,595,661
STORE_0072,M,492.97,500.0,153,5,584,584,584,621,1131,1503,1668
STORE_0073,M,472.12,277.57,180,4,590,590,590,627,1142,1518,1685
STORE_0074,M,0.0,26.32,143,4,380,380,380,404,735,977,1085
STORE_0075,M,0.0,476.06,137,3,295,295,295,314,572,760,844
STORE_0076,M,284.37,468.45,164,5,272,272,272,289,526,699,776
STORE_0077,M,272.65,194.68,157,3,690,690,690,734,1337,1777,1972
STORE_0078,M,439.16,251.96,132,4,619,619,619,658,1199,1594,1769
STORE_0079,M,467.51,193.32,151,4,671,671,671,713,1299,1727,1917
STORE_0080,M,369.41,40.67,136,5,331,331,331,352,641,852,945
STORE_0081,M,53.99,385.07,148,3,125,125,125,133,243,322,358
STORE_0082,M,148.69,111.72,144,4,671,671,671,713,1299,1726,1916
STORE_0083,M,259.59,345.45,133,4,715,715,715,760,1385,1841,2044
STORE_0084,M,135.71,217.07,151,5,675,675,675,717,1307,1737,1928
STORE_0085,M,173.04,191.87,149,4,413,413,413,439,801,1064,1181
STORE_0086,M,402.67,500.0,133,5,728,728,728,774,1409,1873,2079
STORE_0087,M,196.85,153.35,170,4,308,308,308,327,596,792,880
STORE_0088,M,433.93,137.66,144,3,259,259,259,276,502,667,741
STORE_0089,M,181.75,159.2,121,4,389,389,389,414,754,1002,1112
STORE_0090,M,225.33,276.96,148,3,522,522,522,555,1011,1343,1491
STORE_0091,M,135.35,0.0,148,3,251,251,251,267,486,646,717
STORE_0092,M,55.8,27.0,177,5,281,281,281,299,545,724,804
STORE_0093,M,500.0,390.79,152,4,397,397,397,422,768,1021,1134
STORE_0094,M,225.89,123.78,180,4,427,427,427,454,827,1099,1220
STORE_0095,M,465.25,256.61,163,5,483,483,483,513,935,1242,1379
STORE_0096,G,237.76,249.42,222,6,989,989,989,989,1731,2531,3050
STORE_0097,G,237.08,106.28,193,5,1350,1350,1350,1350,2362,3453,4160
STORE_0098,G,245.2,286.73,206,5,1467,1467,1467,1467,2568,3754,4523
STORE_0099,G,241.49,86.09,229,5,1435,1435,1435,1435,2512,3672,4425
STORE_0100,G,306.75,478.17,198,6,1100,1100,1100,1100,1925,2814,3391
