store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,188.39,486.96,83,1,56,56,56,70,114,133,138
STORE_0002,P,336.97,299.44,73,3,114,114,114,142,232,271,281
STORE_0003,P,395.68,232.25,76,3,93,93,93,116,189,220,229
STORE_0004,P,70.14,243.56,72,2,73,73,73,91,149,174,181
STORE_0005,P,320.65,397.16,77,3,94,94,94,117,192,223,232
STORE_0006,P,88.98,59.32,87,2,61,61,61,76,124,144,150
STORE_0007,P,7.3,286.66,103,2,110,110,110,138,225,262,272
STORE_0008,P,453.02,51.09,111,3,110,110,110,138,226,263,273
STORE_0009,P,84.4,415.44,98,2,98,98,98,123,201,234,243
STORE_0010,P,2.03,379.08,108,2,104,104,104,130,213,249,258
STORE_0011,P,451.73,24.55,107,1,86,86,86,108,176,205,213
STORE_0012,P,184.46,251.98,111,2,73,73,73,91,149,173,180
STORE_0013,P,69.23,461.53,71,1,65,65,65,81,133,155,161
STORE_0014,P,24.75,25.86,75,2,130,130,130,163,266,310,322
STORE_0015,M,279.27,247.25,154,5,693,693,693,737,1343,1785,1982
STORE_0016,M,174.9,342.54,163,4,500,500,500,531,968,1287,1429
STORE_0017,M,142.14,373.87,163,5,184,184,184,195,356,473,526
STORE_0018,M,151.81,412.63,158,3,119,119,119,127,231,307,340
STORE_0019,M,349.61,94.75,159,5,727,727,727,772,1408,1871,2077
STORE_0020,G,500.0,175.9,233,6,971,971,971,971,1700,2486,2995
