store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,420.46,31.79,98,2,67,67,67,84,138,161,167
STORE_0002,P,388.93,190.61,104,1,72,72,72,90,147,171,178
STORE_0003,P,103.6,414.27,89,1,123,123,123,154,252,293,304
STORE_0004,P,119.12,202.0,65,1,146,146,146,183,299,348,362
STORE_0005,P,485.86,166.36,107,2,86,86,86,108,176,205,213
STORE_0006,P,2.78,265.21,60,1,70,70,70,87,142,166,172
STORE_0007,P,103.02,311.49,85,1,134,134,134,167,273,319,331
STORE_0008,P,48.55,427.44,77,2,132,132,132,165,270,314,326
STORE_0009,P,429.02,56.35,78,2,131,131,131,164,268,313,325
STORE_0010,P,185.84,37.27,108,1,93,93,93,116,190,222,230
STORE_0011,P,153.48,300.74,108,2,106,106,106,132,216,252,262
STORE_0012,P,297.99,457.56,98,2,97,97,97,121,198,231,240
STORE_0013,P,248.28,283.19,103,1,77,77,77,96,157,183,190
STORE_0014,P,431.3,187.63,101,1,92,92,92,115,189,220,228
STORE_0015,P,94.59,132.63,64,2,96,96,96,119,195,228,236
STORE_0016,P,27.06,270.96,89,2,131,131,131,164,268,312,324
STORE_0017,P,456.54,167.95,106,2,145,145,145,181,297,346,359
STORE_0018,P,189.92,104.08,85,1,80,80,80,100,164,191,198
STORE_0019,P,470.99,397.49,80,2,73,73,73,91,149,174,180
STORE_0020,P,286.67,207.73,79,3,126,126,126,157,257,299,310
STORE_0021,P,157.14,360.89,84,3,117,117,117,147,240,279,290
STORE_0022,P,197.27,473.28,96,2,135,135,135,169,276,321,333
STORE_0023,P,441.79,104.18,93,3,54,54,54,67,109,127,132
STORE_0024,P,160.59,462.95,104,3,143,143,143,179,292,340,353
STORE_0025,P,231.64,394.79,90,2,95,95,95,119,195,227,236
STORE_0026,P,0.67,67.84,89,3,141,141,141,177,289,336,349
STORE_0027,P,414.82,309.42,106,1,60,60,60,75,123,143,148
STORE_0028,P,427.48,143.03,66,3,138,138,138,173,283,330,342
