store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,344.87,312.9,99,3,67,67,67,83,136,159,165
STORE_0002,P,151.95,209.43,100,1,57,57,57,71,116,135,140
STORE_0003,P,227.96,259.81,92,2,78,78,78,98,160,187,194
STORE_0004,P,455.22,14.96,73,1,81,81,81,101,165,193,200
STORE_0005,P,101.87,388.31,104,1,100,100,100,125,204,237,247
STORE_0006,P,341.55,429.52,85,3,67,67,67,83,136,159,165
STORE_0007,P,71.48,198.37,89,3,98,98,98,122,199,232,241
STORE_0008,P,376.95,408.79,107,2,139,139,139,174,285,332,345
STORE_0009,P,356.85,49.73,108,1,59,59,59,74,121,141,147
STORE_0010,P,470.55,287.56,95,1,79,79,79,99,161,188,195
STORE_0011,P,365.33,14.73,63,3,62,62,62,77,126,147,153
STORE_0012,P,391.57,321.72,120,3,139,139,139,173,283,330,343
STORE_0013,P,313.46,47.94,91,2,96,96,96,120,196,228,237
STORE_0014,P,296.48,154.21,120,1,71,71,71,89,146,170,177
STORE_0015,P,291.59,231.21,87,2,83,83,83,103,169,197,204
STORE_0016,P,455.25,405.74,89,2,137,137,137,171,280,326,339
STORE_0017,P,169.94,462.76,83,1,78,78,78,97,159,186,193
STORE_0018,P,34.16,387.97,97,3,128,128,128,160,262,305,317
STORE_0019,P,428.06,489.3,80,1,50,50,50,63,103,120,124
STORE_0020,P,198.59,380.13,65,3,81,81,81,101,166,193,201
STORE_0021,P,301.74,231.14,91,1,109,109,109,136,222,259,269
STORE_0022,P,164.41,58.55,96,3,53,53,53,67,109,127,132
STORE_0023,P,458.34,32.71,88,1,95,95,95,119,195,227,236
STORE_0024,P,154.09,150.29,77,2,110,110,110,137,224,261,271
STORE_0025,P,132.37,428.88,88,2,61,61,61,76,124,144,150
