store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,432.03,71.31,95,3,117,117,117,146,238,278,288
STORE_0002,P,238.41,396.98,105,2,135,135,135,169,276,321,333
STORE_0003,P,309.75,477.29,77,3,110,110,110,137,224,262,272
STORE_0004,P,467.0,403.34,97,3,60,60,60,75,123,143,149
STORE_0005,P,321.37,431.44,96,2,50,50,50,63,102,119,124
STORE_0006,P,368.99,5.58,77,3,62,62,62,78,128,149,155
STORE_0007,P,181.11,42.25,72,1,57,57,57,71,117,136,141
STORE_0008,P,400.3,191.17,76,3,50,50,50,63,103,120,125
STORE_0009,P,440.14,455.02,95,2,83,83,83,104,170,198,205
STORE_0010,P,415.09,5.53,85,1,142,142,142,177,290,337,350
STORE_0011,P,499.75,222.86,105,3,73,73,73,92,150,175,181
STORE_0012,P,453.31,366.68,87,2,118,118,118,148,241,281,292
STORE_0013,P,357.53,10.14,76,3,84,84,84,104,171,199,206
STORE_0014,P,10.79,219.45,85,3,113,113,113,142,232,270,280
STORE_0015,P,223.35,476.3,91,1,65,65,65,81,133,155,161
STORE_0016,P,381.75,380.93,102,2,86,86,86,108,176,205,213
STORE_0017,P,419.84,244.6,81,1,113,113,113,142,232,270,281
STORE_0018,P,291.28,16.6,98,1,125,125,125,156,255,297,308
STORE_0019,P,256.16,417.32,71,3,130,130,130,162,265,309,320
STORE_0020,P,447.8,248.5,82,3,87,87,87,108,177,207,215
STORE_0021,P,41.21,391.87,114,3,91,91,91,113,185,216,224
STORE_0022,P,96.83,90.36,97,2,139,139,139,174,285,332,344
STORE_0023,P,90.29,30.64,86,2,93,93,93,116,190,221,230
STORE_0024,P,464.29,471.8,120,2,109,109,109,136,222,259,269
STORE_0025,P,446.1,108.74,95,3,150,150,150,187,306,357,371
STORE_0026,P,386.34,169.67,91,3,143,143,143,178,291,339,352
STORE_0027,P,355.27,56.2,87,2,100,100,100,124,204,237,246
STORE_0028,P,144.8,265.32,84,2,85,85,85,107,175,203,211
STORE_0029,P,119.76,342.88,95,2,103,103,103,129,212,246,256
STORE_0030,P,178.49,389.59,78,3,109,109,109,136,222,258,268
STORE_0031,P,190.67,326.66,114,3,115,115,115,143,234,273,284
STORE_0032,P,155.32,8.75,100,3,139,139,139,174,285,332,345
STORE_0033,P,426.18,206.84,93,1,63,63,63,79,129,150,156
STORE_0034,P,360.32,493.82,79,2,66,66,66,83,136,158,164
STORE_0035,P,104.66,261.43,92,1,75,75,75,94,154,179,186
STORE_0036,P,323.07,70.81,88,3,52,52,52,66,107,125,130
STORE_0037,P,49.07,35.62,105,1,59,59,59,74,122,142,147
STORE_0038,P,134.54,11.73,84,2,123,123,123,153,250,292,303
STORE_0039,P,7.24,338.26,84,2,63,63,63,79,130,151,157
STORE_0040,P,488.58,61.97,89,3,83,83,83,104,170,198,205
STORE_0041,P,320.48,304.7,73,2,100,100,100,124,203,237,246
STORE_0042,P,170.78,403.22,87,3,68,68,68,85,139,162,168
STORE_0043,P,193.17,401.75,91,1,104,104,104,130,213,248,258
STORE_0044,P,46.18,454.89,78,2,59,59,59,74,120,140,145
STORE_0045,P,442.21,170.81,78,2,89,89,89,111,181,211,219
STORE_0046,P,9.06,310.72,87,2,93,93,93,117,191,222,231
STORE_0047,P,179.19,224.75,94,2,103,103,103,129,211,246,255
STORE_0048,P,456.1,173.86,117,1,118,118,118,147,241,281,292
STORE_0049,P,184.69,56.68,83,1,71,71,71,88,144,168,175
STORE_0050,P,27.11,340.57,98,2,111,111,111,138,226,263,273
STORE_0051,P,125.0,243.84,106,1,55,55,55,68,112,130,135
STORE_0052,P,95.58,495.65,120,3,65,65,65,81,133,155,161
STORE_0053,P,173.98,156.09,87,1,111,111,111,139,227,265,275
STORE_0054,P,73.59,196.36,79,3,101,101,101,126,207,241,250
STORE_0055,P,374.31,263.84,60,3,65,65,65,81,133,155,160
STORE_0056,P,191.48,231.5,107,1,121,121,121,151,247,288,299
STORE_0057,P,342.44,242.72,103,3,124,124,124,155,253,294,306
STORE_0058,P,465.88,344.31,85,2,149,149,149,186,304,354,367
STORE_0059,P,162.88,190.88,93,3,70,70,70,88,143,167,173
STORE_0060,P,340.67,401.39,120,1,79,79,79,99,162,189,196
STORE_0061,P,43.57,149.8,118,3,54,54,54,68,110,129,134
STORE_0062,P,386.12,309.03,108,3,149,149,149,186,305,355,369
STORE_0063,P,463.26,72.4,98,3,145,145,145,181,296,345,358
STORE_0064,P,164.83,368.25,67,1,76,76,76,95,156,182,189
STORE_0065,P,338.66,292.23,93,2,75,75,75,94,154,180,186
STORE_0066,P,77.58,468.98,93,1,66,66,66,82,134,156,162
STORE_0067,P,220.18,179.72,75,3,52,52,52,64,105,123,127
STORE_0068,P,474.2,105.93,92,3,146,146,146,183,299,349,362
STORE_0069,P,390.7,115.29,104,1,130,130,130,163,266,310,322
STORE_0070,P,237.24,29.84,81,3,143,143,143,179,292,341,354
STORE_0071,M,157.88,321.69,150,4,289,289,289,308,561,745,827
STORE_0072,M,89.36,369.39,173,5,291,291,291,310,565,750,833
STORE_0073,M,296.86,358.83,126,3,687,687,687,730,1330,1768,1962
STORE_0074,M,40.42,481.24,152,3,567,567,567,603,1098,1460,1621
STORE_0075,M,0.0,354.53,170,5,386,386,386,410,747,993,1102
STORE_0076,M,46.48,267.99,147,4,547,547,547,582,1060,1409,1564
STORE_0077,M,404.8,348.54,167,5,509,509,509,541,986,1311,1455
STORE_0078,M,450.46,422.18,129,3,454,454,454,483,880,1169,1298
STORE_0079,M,305.64,167.73,154,3,197,197,197,209,381,507,562
STORE_0080,M,457.79,348.53,143,5,594,594,594,631,1150,1529,1697
STORE_0081,M,500.0,412.24,164,3,419,419,419,446,812,1079,1198
STORE_0082,M,338.18,204.58,154,4,373,373,373,397,722,960,1066
STORE_0083,M,500.0,2.37,157,5,289,289,289,308,561,745,827
STORE_0084,M,289.29,260.5,159,5,717,717,717,762,1388,1845,2048
STORE_0085,M,272.36,316.6,148,5,466,466,466,495,903,1200,1332
STORE_0086,M,187.61,467.96,137,3,328,328,328,349,635,844,937
STORE_0087,M,444.01,376.27,158,3,357,357,357,379,691,919,1020
STORE_0088,M,237.72,125.65,140,4,558,558,558,594,1082,1438,1596
STORE_0089,M,41.94,500.0,168,5,532,532,532,565,1030,1368,1519
STORE_0090,M,0.0,312.8,163,4,471,471,471,501,913,1213,1347
STORE_0091,M,353.58,148.35,155,3,205,205,205,218,397,527,585
STORE_0092,M,330.32,239.6,168,3,312,312,312,332,604,803,891
STORE_0093,M,118.36,233.8,152,3,400,400,400,425,774,1029,1142
STORE_0094,M,431.27,265.53,143,3,633,633,633,673,1227,1630,1810
STORE_0095,M,112.08,88.09,148,5,159,159,159,169,308,409,454
STORE_0096,G,463.3,70.0,212,6,619,619,619,619,1082,1583,1907
STORE_0097,G,389.76,248.25,230,6,546,546,546,546,955,1397,1683
STORE_0098,G,224.46,167.08,199,5,814,814,814,814,1424,2082,2508
STORE_0099,G,54.93,474.29,201,5,608,608,608,608,1064,1556,1875
STORE_0100,G,243.84,500.0,223,6,1343,1343,1343,1343,2351,3437,4141
