store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,209.52,100.23,88,2,52,52,52,66,107,125,130
STORE_0002,P,52.36,237.33,91,2,99,99,99,123,202,235,244
STORE_0003,P,182.32,339.14,99,2,148,148,148,185,303,353,367
STORE_0004,P,379.16,381.62,81,1,114,114,114,143,233,272,282
STORE_0005,P,166.05,423.51,80,2,78,78,78,98,159,186,193
STORE_0006,P,355.98,100.66,89,3,110,110,110,137,225,262,272
STORE_0007,P,402.62,312.75,88,3,118,118,118,147,241,281,292
STORE_0008,P,187.56,367.82,90,3,107,107,107,133,218,254,264
STORE_0009,P,285.31,477.56,80,2,137,137,137,171,280,326,338
STORE_0010,P,183.68,120.36,104,1,88,88,88,109,179,208,216
STORE_0011,P,449.77,386.01,95,1,102,102,102,128,209,244,253
STORE_0012,P,332.01,424.32,88,1,137,137,137,171,279,325,338
STORE_0013,P,215.68,202.4,77,1,133,133,133,166,271,316,328
STORE_0014,P,55.53,287.86,88,3,84,84,84,105,172,201,209
STORE_0015,M,76.55,254.21,140,4,641,641,641,681,1241,1650,1831
STORE_0016,M,246.49,43.67,159,5,233,233,233,248,452,601,667
STORE_0017,M,253.65,312.51,162,3,233,233,233,248,451,600,666
STORE_0018,M,156.0,111.65,128,5,120,120,120,128,233,310,344
STORE_0019,M,122.9,500.0,152,3,320,320,320,341,620,825,915
STORE_0020,G,326.38,309.32,240,6,1305,1305,1305,1305,2285,3340,4024
