store_id,type,x_coordinate,y_coordinate,visit_duration_minutes,initial_frequency,baseline_profitability,profitability_freq_1,profitability_freq_2,profitability_freq_3,profitability_freq_4,profitability_freq_5,profitability_freq_6
STORE_0001,P,273.24,493.98,64,2,55,55,55,69,113,131,136
STORE_0002,P,497.63,251.56,103,3,70,70,70,87,143,166,173
STORE_0003,P,59.78,64.41,95,3,67,67,67,84,137,160,166
STORE_0004,P,342.44,258.03,81,1,82,82,82,103,168,196,203
STORE_0005,P,118.76,177.17,90,3,59,59,59,74,121,141,147
STORE_0006,P,321.74,416.02,100,2,100,100,100,125,205,238,248
STORE_0007,P,328.91,239.25,97,1,105,105,105,131,215,250,260
STORE_0008,P,191.6,109.06,86,2,68,68,68,85,140,163,169
STORE_0009,P,411.25,206.11,114,2,53,53,53,67,109,127,132
STORE_0010,P,258.74,29.9,107,3,146,146,146,182,298,347,360
STORE_0011,P,431.81,61.2,119,2,88,88,88,110,180,209,217
STORE_0012,P,264.54,108.54,107,2,120,120,120,150,245,286,297
STORE_0013,P,494.99,35.55,87,1,124,124,124,155,254,296,308
STORE_0014,P,450.6,83.98,95,3,110,110,110,137,225,262,272
STORE_0015,P,229.58,379.56,76,2,122,122,122,152,249,290,301
STORE_0016,P,472.33,288.19,96,1,65,65,65,81,133,155,161
STORE_0017,P,207.4,151.58,85,2,107,107,107,134,218,254,264
STORE_0018,P,446.36,198.36,108,3,126,126,126,158,258,301,313
STORE_0019,P,446.16,402.87,73,1,62,62,62,77,126,147,153
STORE_0020,P,311.56,235.27,111,1,109,109,109,137,224,260,270
STORE_0021,P,476.11,321.32,101,3,141,141,141,177,289,337,350
STORE_0022,P,274.41,263.5,92,1,83,83,83,104,170,198,205
STORE_0023,P,223.22,337.24,118,1,112,112,112,141,230,268,278
STORE_0024,P,427.57,496.86,100,2,61,61,61,76,124,145,150
STORE_0025,P,160.28,449.09,75,3,53,53,53,66,108,126,131
STORE_0026,P,107.28,467.31,90,2,106,106,106,132,216,252,262
STORE_0027,P,41.27,420.22,83,3,51,51,51,64,104,121,126
STORE_0028,P,184.64,421.73,116,1,121,121,121,151,247,287,298
STORE_0029,P,80.96,26.27,70,3,75,75,75,94,153,178,185
STORE_0030,P,210.45,318.36,77,1,64,64,64,80,131,152,158
STORE_0031,P,405.83,390.76,93,1,113,113,113,141,231,269,279
STORE_0032,P,118.55,38.45,96,2,121,121,121,152,248,289,300
STORE_0033,P,480.27,255.8,74,2,130,130,130,162,265,309,320
STORE_0034,P,304.21,141.16,120,2,81,81,81,101,165,192,199
STORE_0035,P,393.19,294.73,96,2,136,136,136,170,278,323,336
STORE_0036,M,500.0,296.2,141,3,150,150,150,159,291,386,429
STORE_0037,M,344.16,345.8,151,3,322,322,322,343,624,829,921
STORE_0038,M,258.05,417.02,180,5,316,316,316,336,612,813,903
STORE_0039,M,409.7,281.43,155,3,685,685,685,728,1327,1764,1958
STORE_0040,M,422.25,187.42,155,3,750,750,750,797,1452,1930,2142
STORE_0041,M,303.44,11.49,142,4,664,664,664,706,1286,1709,1897
STORE_0042,M,417.81,500.0,153,5,578,578,578,615,1120,1489,1653
STORE_0043,M,168.02,254.48,130,3,482,482,482,512,933,1241,1377
STORE_0044,M,500.0,149.89,147,3,464,464,464,493,898,1194,1325
STORE_0045,M,500.0,97.9,143,3,640,640,640,680,1240,1648,1829
STORE_0046,M,262.4,215.16,165,5,524,524,524,557,1015,1350,1498
STORE_0047,M,500.0,260.2,126,3,364,364,364,387,706,938,1041
STORE_0048,G,463.89,68.45,212,6,938,938,938,938,1641,2400,2891
STORE_0049,G,250.94,182.19,213,6,609,609,609,609,1066,1559,1878
STORE_0050,G,500.0,0.0,216,5,736,736,736,736,1288,1883,2268
